IHITEM_ItemNumber,IHTRNT_TransactionType,IHTRN_TransactionNumber,IHVNDR_VendorID,IHCUST_CustomerID,IHTRYY_TransactionYear,IHTRMM_TransactionMonth,IHTRDD_TransactionDay,IHTQTY_QuantityTransacted
50250,IA,37655,0,0,25,2,17,-24.167
50250,IA,37655,0,0,25,2,17,13.750
50250,IA,37655,0,0,25,2,17,10.417
50250,PO,518098,130,0,25,2,21,23.083
50250,PO,518098,130,0,25,2,21,25.917
50250,PO,518098,130,0,25,2,21,52.000
50250,PO,518098,130,0,25,2,21,22.333
50250,PO,518098,130,0,25,2,21,47.833
50250,PO,518098,130,0,25,2,21,24.833
50250,PO,518098,130,0,25,2,21,24.750
50250,PO,518098,130,0,25,2,21,22.417
50250,PO,518098,130,0,25,2,21,16.167
50250,PO,518098,130,0,25,2,21,16.250
50250,PO,518098,130,0,25,2,21,13.500
50250,PO,518098,130,0,25,2,21,19.667
50250,PO,518098,130,0,25,2,21,8.667
50250,IN,968147,0,1226,25,2,24,-6.250
50250,IA,37918,130,0,25,2,24,0.000
50250,IN,968248,0,116,25,2,26,-13.083
50250,PO,518096,177,0,25,2,28,66.000
50250,PO,518096,177,0,25,2,28,33.083
50250,PO,518096,177,0,25,2,28,31.750
50250,PO,518096,177,0,25,2,28,31.000
50250,PO,518096,177,0,25,2,28,29.833
50250,PO,518096,177,0,25,2,28,32.667
50250,PO,518096,177,0,25,2,28,65.833
50250,PO,518096,177,0,25,2,28,29.417
50251,IN,967668,0,907,25,2,28,0.000
50252,IN,967129,0,235,25,2,4,-1.750
50252,IA,37694,0,0,25,2,18,-16.417
50252,IA,37694,0,0,25,2,18,4.750
50252,IA,37694,0,0,25,2,18,11.667
50252,IN,966443,0,157,25,2,18,-10.916
50252,IN,967581,0,157,25,2,18,-4.750
50252,IA,37822,0,0,25,2,20,-27.667
50252,IA,37822,0,0,25,2,20,12.750
50252,IA,37822,0,0,25,2,20,14.917
50252,IA,37880,0,0,25,2,21,-27.666
50252,IA,37880,0,0,25,2,21,19.916
50252,IA,37880,0,0,25,2,21,7.750
50252,IN,967957,0,116,25,2,21,-12.750
50252,IN,967585,0,157,25,2,21,-19.916
50252,IA,38177,0,0,25,2,27,-27.417
50252,IA,38177,0,0,25,2,27,23.584
50252,IA,38177,0,0,25,2,27,3.833
50252,IA,38178,0,0,25,2,27,-27.500
50252,IA,38178,0,0,25,2,27,23.500
50252,IA,38178,0,0,25,2,27,4.000
50253,IN,967158,0,1219,25,2,4,-3.500
50253,PO,517859,177,0,25,2,10,42.417
50253,PO,517859,177,0,25,2,10,82.667
50253,PO,517859,177,0,25,2,10,36.917
50253,PO,517859,177,0,25,2,10,35.167
50253,PO,517859,177,0,25,2,10,39.250
50253,PO,517859,177,0,25,2,10,37.167
50253,PO,517859,177,0,25,2,10,39.500
50253,PO,517859,177,0,25,2,10,39.583
50253,PO,517859,177,0,25,2,10,40.500
50253,PO,517859,177,0,25,2,10,27.667
50253,PO,517859,177,0,25,2,10,32.667
50253,PO,517859,177,0,25,2,10,29.833
50253,IA,37547,177,0,25,2,14,0.000
50253,IA,38165,0,0,25,2,27,-42.667
50253,IA,38165,0,0,25,2,27,0.917
50253,IA,38165,0,0,25,2,27,41.750
50253,IA,38163,0,0,25,2,27,-43.584
50253,IA,38163,0,0,25,2,27,0.917
50253,IA,38163,0,0,25,2,27,42.667
50253,IN,966988,0,157,25,2,28,-0.917
50253,IN,966981,0,157,25,2,28,-0.917
50260,IN,967033,0,1339,25,2,3,-102.500
50260,IN,967033,0,1339,25,2,3,-5.583
50260,IA,36861,0,0,25,2,3,-20.500
50260,IA,36861,0,0,25,2,3,5.583
50260,IA,36861,0,0,25,2,3,14.917
50260,IA,37373,0,0,25,2,11,-20.500
50260,IA,37373,0,0,25,2,11,12.917
50260,IA,37373,0,0,25,2,11,7.583
50260,IN,967484,0,1339,25,2,11,-14.917
50260,IN,967484,0,1339,25,2,11,-12.917
50261,IN,967495,0,162,25,2,11,-82.667
50261,IN,967495,0,162,25,2,11,-20.583
50261,IN,967495,0,162,25,2,11,-20.750
50261,IA,37499,0,0,25,2,13,-20.500
50261,IA,37499,0,0,25,2,13,13.167
50261,IA,37499,0,0,25,2,13,5.167
50261,IA,37502,0,0,25,2,13,-5.167
50261,IN,967691,0,228,25,2,14,-8.250
50261,IN,967691,0,228,25,2,14,-41.000
50261,IN,967691,0,228,25,2,14,-16.667
50261,IN,967691,0,228,25,2,14,-20.083
50261,IN,967691,0,228,25,2,14,-41.334
50261,IN,967691,0,228,25,2,14,-82.665
50261,IN,967691,0,228,25,2,14,-186.750
50261,IN,967691,0,228,25,2,14,-144.667
50261,IN,967691,0,228,25,2,14,-20.750
50261,IN,967691,0,228,25,2,14,-83.000
50261,IN,967693,0,228,25,2,25,-13.167
50261,IN,967693,0,228,25,2,25,-16.332
50261,IN,967693,0,228,25,2,25,-10.417
50261,IN,967693,0,228,25,2,25,-41.000
50264,IN,966081,0,1347,25,2,3,-62.000
50264,IN,966081,0,1347,25,2,3,-145.250
50265,IN,967486,0,1339,25,2,11,-20.667
50265,IN,967486,0,1339,25,2,11,-7.750
50265,IA,37346,0,0,25,2,11,-20.667
50265,IA,37346,0,0,25,2,11,7.750
50265,IA,37346,0,0,25,2,11,12.917
50267,IN,967488,0,228,25,2,19,-307.500
50268,IN,967291,0,1268,25,2,6,-2.000
50268,IN,967291,0,1268,25,2,6,-1.667
50268,IA,37125,0,0,25,2,6,-14.167
50268,IA,37125,0,0,25,2,6,1.667
50268,IA,37125,0,0,25,2,6,12.500
50274,IA,36851,0,0,25,2,3,-7.333
50274,IA,36851,0,0,25,2,3,4.666
50274,IA,36851,0,0,25,2,3,2.667
50274,IN,967023,0,592,25,2,4,-4.666
50274,IA,36930,0,0,25,2,4,-19.083
50274,IA,36930,0,0,25,2,4,1.666
50274,IA,36930,0,0,25,2,4,17.417
50274,IA,36931,0,0,25,2,4,-0.001
50274,IA,36936,0,0,25,2,4,-19.083
50274,IA,36936,0,0,25,2,4,1.083
50274,IA,36936,0,0,25,2,4,18.000
50274,IN,967093,0,376,25,2,4,-1.083
50274,IN,967093,0,376,25,2,4,-17.417
50274,IN,967092,0,376,25,2,4,-1.666
50274,IN,967092,0,376,25,2,4,-1.500
50274,IN,967092,0,376,25,2,4,-2.667
50274,IN,967431,0,408,25,2,11,-1.167
50274,IN,967431,0,408,25,2,11,-1.833
50274,IN,967431,0,408,25,2,11,-1.833
50274,IN,967431,0,408,25,2,11,-2.083
50274,IN,967431,0,408,25,2,11,-2.167
50275,IN,967857,0,170,25,2,18,-239.000
50275,IN,967815,0,170,25,2,18,-24.750
50275,IA,37972,0,0,25,2,24,-39.000
50275,IA,37972,0,0,25,2,24,20.083
50275,IA,37972,0,0,25,2,24,18.917
50275,IN,968153,0,170,25,2,24,-20.083
50275,IN,968371,0,612,25,2,27,-6.750
50275,IN,968371,0,612,25,2,27,-8.250
50275,IN,968371,0,612,25,2,27,-18.833
50275,IN,968371,0,612,25,2,27,-18.917
50275,IN,968371,0,612,25,2,27,-38.835
50275,IN,968202,0,170,25,2,27,-836.500
50277,IA,36927,0,0,25,2,4,-6.417
50277,IA,36927,0,0,25,2,4,1.417
50277,IA,36927,0,0,25,2,4,5.000
50277,IN,966761,0,1403,25,2,5,-4.000
50277,IN,967061,0,907,25,2,5,-1.417
50277,IN,966989,0,636,25,2,11,-15.583
50277,IN,967500,0,636,25,2,11,-3.167
50277,IA,37500,0,0,25,2,13,-15.333
50277,IA,37500,0,0,25,2,13,10.083
50277,IA,37500,0,0,25,2,13,5.250
50277,IN,967654,0,602,25,2,13,-10.083
50277,IN,967864,0,227,25,2,19,-5.250
50277,IN,968428,0,195,25,2,28,-1.500
50277,IA,38240,0,0,25,2,28,-5.000
50277,IA,38240,0,0,25,2,28,1.500
50277,IA,38240,0,0,25,2,28,3.500
50278,IA,36976,0,0,25,2,4,-8.667
50278,IA,36976,0,0,25,2,4,3.584
50278,IA,36976,0,0,25,2,4,5.083
50278,IN,967119,0,1064,25,2,4,-3.584
50278,IN,966799,0,106,25,2,5,-5.167
50278,IA,37306,0,0,25,2,10,-19.417
50278,IA,37306,0,0,25,2,10,14.167
50278,IA,37306,0,0,25,2,10,5.250
50278,IN,967439,0,333,25,2,10,-12.250
50278,IN,967439,0,333,25,2,10,-19.417
50278,IN,967439,0,333,25,2,10,-19.500
50278,IN,967439,0,333,25,2,10,-14.167
50278,IA,37409,0,0,25,2,12,-20.333
50278,IA,37409,0,0,25,2,12,6.166
50278,IA,37409,0,0,25,2,12,14.167
50278,IN,967542,0,443,25,2,12,-6.166
50278,IA,37626,0,0,25,2,17,-18.917
50278,IA,37626,0,0,25,2,17,10.084
50278,IA,37626,0,0,25,2,17,8.833
50278,IA,37621,0,0,25,2,17,-19.416
50278,IA,37621,0,0,25,2,17,0.499
50278,IA,37621,0,0,25,2,17,18.917
50278,IN,967733,0,189,25,2,24,-0.499
50278,IN,967733,0,189,25,2,24,-10.084
50286,PO,518333,130,0,25,2,11,15.000
50286,PO,518333,130,0,25,2,11,14.417
50286,PO,518333,130,0,25,2,11,13.417
50286,PO,518333,130,0,25,2,11,18.000
50286,PO,518333,130,0,25,2,11,20.917
50286,PO,518333,130,0,25,2,11,24.417
50286,PO,518333,130,0,25,2,11,22.750
50286,PO,518333,130,0,25,2,11,23.583
50286,PO,518333,130,0,25,2,11,23.583
50286,PO,518333,130,0,25,2,11,22.583
50286,PO,518333,130,0,25,2,11,21.250
50286,PO,518333,130,0,25,2,11,21.167
50286,PO,518333,130,0,25,2,11,21.667
50286,PO,518333,130,0,25,2,11,24.083
50286,PO,518333,130,0,25,2,11,24.083
50286,PO,518333,130,0,25,2,11,22.167
50286,PO,518333,130,0,25,2,11,22.667
50286,PO,518333,130,0,25,2,11,24.250
50286,PO,518333,130,0,25,2,11,24.250
50286,PO,518333,130,0,25,2,11,22.250
50286,PO,518333,130,0,25,2,11,22.250
50286,PO,518333,130,0,25,2,11,23.750
50286,PO,518333,130,0,25,2,11,23.750
50286,PO,518333,130,0,25,2,11,23.750
50286,PO,518333,130,0,25,2,11,24.333
50286,PO,518333,130,0,25,2,11,22.417
50286,PO,518333,130,0,25,2,11,22.500
50286,PO,518333,130,0,25,2,11,22.333
50286,PO,518333,130,0,25,2,11,22.833
50286,PO,518333,130,0,25,2,11,24.500
50286,PO,518333,130,0,25,2,11,24.000
50286,PO,518333,130,0,25,2,11,24.750
50286,PO,518333,130,0,25,2,11,8.333
50286,PO,518333,130,0,25,2,11,8.917
50286,IA,37398,130,0,25,2,12,0.000
50286,IN,967818,0,591,25,2,17,-24.750
50286,IN,968247,0,116,25,2,26,-3.583
50286,IA,38259,0,0,25,2,28,-8.917
50286,IA,38259,0,0,25,2,28,0.250
50286,IA,38259,0,0,25,2,28,8.667
50287,IN,967001,0,116,25,2,3,-28.167
50287,IN,967001,0,116,25,2,3,-25.167
50290,IN,966325,0,753,25,2,3,-2.500
50290,IA,36943,0,0,25,2,4,-0.583
50290,IN,967060,0,102,25,2,13,-2.083
50290,IA,37662,0,0,25,2,17,-8.667
50290,IA,37662,0,0,25,2,17,1.750
50290,IA,37662,0,0,25,2,17,6.917
50290,IA,37816,0,0,25,2,20,-3.750
50290,IA,37816,0,0,25,2,20,1.583
50290,IA,37816,0,0,25,2,20,2.167
50290,IN,967970,0,1064,25,2,20,-1.583
50290,IA,38072,0,0,25,2,25,-12.750
50290,IA,38072,0,0,25,2,25,5.333
50290,IA,38072,0,0,25,2,25,7.417
50298,IA,36947,0,0,25,2,4,-11.917
50298,IA,36947,0,0,25,2,4,4.834
50298,IA,36947,0,0,25,2,4,7.083
50298,IN,966629,0,753,25,2,6,-4.834
50298,IN,966108,0,116,25,2,12,-3.583
50298,IN,967260,0,508,25,2,13,-4.667
50304,IN,967574,0,333,25,2,12,-0.666
50304,IN,967532,0,1381,25,2,12,-37.084
50304,IN,967532,0,1381,25,2,12,-37.000
50304,IN,967532,0,1381,25,2,12,-36.917
50304,IN,967532,0,1381,25,2,12,-37.334
50304,IA,37418,0,0,25,2,12,-7.583
50304,IA,37418,0,0,25,2,12,6.917
50304,IA,37418,0,0,25,2,12,0.666
50304,IA,37689,0,0,25,2,18,-14.167
50304,IA,37689,0,0,25,2,18,11.000
50304,IA,37689,0,0,25,2,18,3.167
50304,IN,966929,0,157,25,2,18,-11.000
50304,IN,966933,0,157,25,2,18,-3.167
50304,IN,966933,0,157,25,2,18,-4.167
50305,IA,37178,0,0,25,2,7,-11.083
50305,IA,37178,0,0,25,2,7,2.583
50305,IA,37178,0,0,25,2,7,8.500
50305,IN,967357,0,1327,25,2,11,-2.583
50305,IA,37619,0,0,25,2,17,-8.500
50305,IA,37619,0,0,25,2,17,3.000
50305,IA,37619,0,0,25,2,17,5.500
50306,IN,965778,0,157,25,2,11,-15.000
50306,IN,965778,0,157,25,2,11,-14.917
50307,IA,36848,0,0,25,2,3,-5.083
50307,IA,36848,0,0,25,2,3,0.333
50307,IA,36848,0,0,25,2,3,4.750
50307,IN,967002,0,753,25,2,6,-0.333
50307,IA,37677,0,0,25,2,18,-23.667
50307,IA,37677,0,0,25,2,18,20.250
50307,IA,37677,0,0,25,2,18,3.417
50307,IA,37678,0,0,25,2,18,-23.333
50307,IA,37678,0,0,25,2,18,14.083
50307,IA,37678,0,0,25,2,18,9.250
50307,IN,967776,0,636,25,2,18,-4.750
50307,IN,967776,0,636,25,2,18,-20.250
50307,IN,967777,0,636,25,2,18,-3.417
50307,IN,967777,0,636,25,2,18,-14.083
50307,IA,37778,0,0,25,2,19,-22.167
50307,IA,37778,0,0,25,2,19,19.584
50307,IA,37778,0,0,25,2,19,2.583
50307,IN,967965,0,557,25,2,19,-19.584
50307,IA,37837,0,0,25,2,20,-22.083
50307,IA,37837,0,0,25,2,20,19.666
50307,IA,37837,0,0,25,2,20,2.417
50307,IN,968041,0,557,25,2,20,-19.666
50307,IA,37848,0,0,25,2,21,-0.001
50307,IN,968281,0,149,25,2,26,-23.667
50307,IN,968281,0,149,25,2,26,-23.750
50307,IN,968422,0,636,25,2,28,-22.083
50307,IN,968422,0,636,25,2,28,-21.250
50309,IN,967469,0,565,25,2,11,-16.082
50309,IA,37371,0,0,25,2,11,-23.915
50309,IA,37371,0,0,25,2,11,16.082
50309,IA,37371,0,0,25,2,11,7.833
50309,IN,968112,0,1083,25,2,21,-26.000
50309,IA,38194,0,0,25,2,27,-7.833
50309,IA,38194,0,0,25,2,27,2.500
50309,IA,38194,0,0,25,2,27,5.333
50309,IN,968298,0,106,25,2,28,-2.500
50314,IN,967184,0,725,25,2,5,-10.917
50314,IA,37029,0,0,25,2,5,-24.417
50314,IA,37029,0,0,25,2,5,10.917
50314,IA,37029,0,0,25,2,5,13.500
50314,IN,967909,0,209,25,2,19,-2.000
50314,IN,967909,0,209,25,2,19,-2.500
50314,IN,967909,0,209,25,2,19,-2.250
50314,IN,967909,0,209,25,2,19,-7.750
50314,IN,967909,0,209,25,2,19,-13.500
50314,IN,967909,0,209,25,2,19,-21.000
50314,IA,37756,0,0,25,2,19,-24.250
50314,IA,37756,0,0,25,2,19,21.000
50314,IA,37756,0,0,25,2,19,3.250
50314,IA,37937,0,0,25,2,24,-23.583
50314,IA,37937,0,0,25,2,24,21.166
50314,IA,37937,0,0,25,2,24,2.417
50314,IA,37938,0,0,25,2,24,-8.667
50314,IA,37938,0,0,25,2,24,5.334
50314,IA,37938,0,0,25,2,24,3.333
50314,IA,37998,0,0,25,2,25,-11.667
50314,IA,37998,0,0,25,2,25,3.834
50314,IA,37998,0,0,25,2,25,7.833
50314,IA,38022,0,0,25,2,25,-10.000
50314,IA,38022,0,0,25,2,25,4.833
50314,IA,38022,0,0,25,2,25,5.167
50314,IN,968184,0,725,25,2,25,-4.833
50314,IA,38030,0,0,25,2,25,-24.583
50314,IA,38030,0,0,25,2,25,21.250
50314,IA,38030,0,0,25,2,25,3.333
50314,IA,38031,0,0,25,2,25,-7.833
50314,IA,38031,0,0,25,2,25,5.333
50314,IA,38031,0,0,25,2,25,2.500
50314,IN,968193,0,209,25,2,25,-25.834
50314,IN,968193,0,209,25,2,25,-3.834
50314,IN,966991,0,157,25,2,25,-21.250
50314,IN,966991,0,157,25,2,25,-5.333
50314,IN,966983,0,157,25,2,25,-21.166
50314,IN,966983,0,157,25,2,25,-5.334
50316,IA,37590,0,0,25,2,14,-4.833
50316,IA,37590,0,0,25,2,14,1.333
50316,IA,37590,0,0,25,2,14,3.500
50316,IN,967759,0,557,25,2,14,-1.333
50316,IN,967760,0,557,25,2,14,-3.500
50316,IN,967614,0,381,25,2,17,-3.833
50316,IN,968011,0,557,25,2,19,-1.833
50316,PO,518022,130,0,25,2,20,22.500
50316,PO,518022,130,0,25,2,20,22.417
50316,PO,518022,130,0,25,2,20,42.500
50316,PO,518022,130,0,25,2,20,22.667
50316,PO,518022,130,0,25,2,20,20.917
50316,PO,518022,130,0,25,2,20,23.250
50316,PO,518022,130,0,25,2,20,22.833
50316,PO,518022,130,0,25,2,20,20.250
50316,IA,37854,130,0,25,2,21,0.000
50318,IA,36893,0,0,25,2,3,-8.000
50318,IA,36893,0,0,25,2,3,4.000
50318,IA,36893,0,0,25,2,3,4.000
50318,IA,36955,0,0,25,2,4,-8.250
50318,IA,36955,0,0,25,2,4,7.417
50318,IA,36955,0,0,25,2,4,0.833
50318,IA,36956,0,0,25,2,4,-8.333
50318,IA,36956,0,0,25,2,4,0.416
50318,IA,36956,0,0,25,2,4,7.917
50318,IN,967055,0,227,25,2,4,-4.000
50318,IN,967054,0,227,25,2,4,-4.000
50318,IN,967081,0,227,25,2,4,-0.833
50318,IN,967081,0,227,25,2,4,-0.416
50318,IA,37007,0,0,25,2,5,-18.667
50318,IA,37007,0,0,25,2,5,10.584
50318,IA,37007,0,0,25,2,5,8.083
50318,IA,37009,0,0,25,2,5,-18.333
50318,IA,37009,0,0,25,2,5,10.500
50318,IA,37009,0,0,25,2,5,7.833
50318,IA,37014,0,0,25,2,5,-18.415
50318,IA,37014,0,0,25,2,5,10.332
50318,IA,37014,0,0,25,2,5,8.083
50318,IA,37016,0,0,25,2,5,-18.833
50318,IA,37016,0,0,25,2,5,10.416
50318,IA,37016,0,0,25,2,5,8.417
50318,IA,37042,0,0,25,2,5,-7.917
50318,IA,37042,0,0,25,2,5,3.334
50318,IA,37042,0,0,25,2,5,4.583
50318,IA,37057,0,0,25,2,5,-0.001
50318,IN,966895,0,189,25,2,5,-10.584
50318,IN,966898,0,189,25,2,5,-10.332
50318,IN,966896,0,189,25,2,5,-10.416
50318,IN,966897,0,189,25,2,5,-10.500
50318,IN,967185,0,1163,25,2,6,-3.334
50318,PO,518611,545,0,25,2,6,388.333
50318,PO,518611,545,0,25,2,6,19.333
50318,PO,518611,545,0,25,2,6,18.583
50318,IA,37197,545,0,25,2,7,0.000
50318,IA,37266,0,0,25,2,10,-19.333
50318,IA,37266,0,0,25,2,10,10.416
50318,IA,37266,0,0,25,2,10,8.917
50318,IA,37280,0,0,25,2,10,-19.417
50318,IA,37280,0,0,25,2,10,0.084
50318,IA,37280,0,0,25,2,10,19.333
50318,IA,37281,0,0,25,2,10,-19.417
50318,IA,37281,0,0,25,2,10,0.500
50318,IA,37281,0,0,25,2,10,18.917
50318,IA,37283,0,0,25,2,10,-18.917
50318,IA,37283,0,0,25,2,10,10.417
50318,IA,37283,0,0,25,2,10,8.500
50318,IA,37364,0,0,25,2,11,-8.500
50318,IA,37364,0,0,25,2,11,3.833
50318,IA,37364,0,0,25,2,11,4.667
50318,IN,966872,0,189,25,2,12,-0.084
50318,IN,966872,0,189,25,2,12,-0.500
50318,IN,966872,0,189,25,2,12,-10.416
50318,IN,966874,0,189,25,2,12,-10.417
50318,IA,37454,0,0,25,2,13,-19.417
50318,IA,37454,0,0,25,2,13,10.084
50318,IA,37454,0,0,25,2,13,9.333
50318,IN,967518,0,189,25,2,14,-10.084
50318,IN,967824,0,1006,25,2,17,-3.583
50318,IA,37638,0,0,25,2,17,-4.667
50318,IA,37638,0,0,25,2,17,1.084
50318,IA,37638,0,0,25,2,17,3.583
50318,IN,967877,0,189,25,2,18,0.000
50318,IN,967779,0,907,25,2,18,-1.084
50318,IN,967505,0,636,25,2,19,-3.833
50318,IA,37891,0,0,25,2,21,-8.917
50318,IA,37891,0,0,25,2,21,1.584
50318,IA,37891,0,0,25,2,21,7.333
50318,IN,967968,0,417,25,2,21,-1.584
50318,IA,38130,0,0,25,2,26,-7.417
50318,IA,38130,0,0,25,2,26,1.500
50318,IA,38130,0,0,25,2,26,5.917
50318,IN,968354,0,1064,25,2,27,-4.500
50318,IA,38204,0,0,25,2,27,-7.333
50318,IA,38204,0,0,25,2,27,2.083
50318,IA,38204,0,0,25,2,27,5.250
50318,IN,967096,0,907,25,2,27,-1.500
50318,IA,38166,0,0,25,2,27,-8.083
50318,IA,38166,0,0,25,2,27,4.500
50318,IA,38166,0,0,25,2,27,3.583
50318,IN,968505,0,321,25,2,28,-4.583
50318,IN,968413,0,157,25,2,28,-38.833
50335,IN,968278,0,500,25,2,25,-3.250
50337,PO,518297,130,0,25,2,10,63.000
50337,IA,37334,130,0,25,2,11,0.000
50339,IN,967106,0,102,25,2,3,-3.083
50339,IN,968003,0,189,25,2,19,0.000
50340,IA,36871,0,0,25,2,3,-7.833
50340,IA,36871,0,0,25,2,3,2.000
50340,IA,36871,0,0,25,2,3,5.833
50340,IN,967043,0,907,25,2,4,-2.000
50340,IA,36987,0,0,25,2,4,-13.000
50340,IA,36987,0,0,25,2,4,9.250
50340,IA,36987,0,0,25,2,4,3.750
50340,IA,36923,0,0,25,2,4,-5.833
50340,IA,36923,0,0,25,2,4,0.250
50340,IA,36923,0,0,25,2,4,5.583
50340,IN,966894,0,189,25,2,5,-0.500
50340,IN,966894,0,189,25,2,5,-0.500
50340,IN,966894,0,189,25,2,5,-10.083
50340,IN,967164,0,901,25,2,5,-9.250
50340,IA,37207,0,0,25,2,7,-20.250
50340,IA,37207,0,0,25,2,7,16.167
50340,IA,37207,0,0,25,2,7,4.083
50340,IA,37208,0,0,25,2,7,-19.750
50340,IA,37208,0,0,25,2,7,8.167
50340,IA,37208,0,0,25,2,7,11.583
50340,IN,967078,0,227,25,2,7,-0.250
50340,IN,967351,0,213,25,2,10,-16.167
50340,IN,967351,0,213,25,2,10,-8.167
50340,IN,967420,0,464,25,2,11,-9.667
50340,IA,37488,0,0,25,2,13,-20.250
50340,IA,37488,0,0,25,2,13,16.083
50340,IA,37488,0,0,25,2,13,4.167
50340,IN,967823,0,1006,25,2,17,-11.583
50340,IN,967825,0,1163,25,2,17,-5.583
50340,IA,37697,0,0,25,2,18,-3.750
50340,IA,37697,0,0,25,2,18,0.667
50340,IA,37697,0,0,25,2,18,3.083
50340,IN,967844,0,691,25,2,18,-0.667
50340,IN,967961,0,189,25,2,19,0.000
50340,IA,37980,0,0,25,2,24,-6.500
50340,IA,37980,0,0,25,2,24,2.750
50340,IA,37980,0,0,25,2,24,3.750
50340,IN,968167,0,1163,25,2,24,-2.750
50340,IA,38071,0,0,25,2,25,-3.750
50340,IA,38071,0,0,25,2,25,0.750
50340,IA,38071,0,0,25,2,25,3.000
50340,IN,967602,0,208,25,2,25,-16.083
50340,IN,968272,0,1134,25,2,25,-0.750
50340,IN,968256,0,1006,25,2,25,-3.083
50340,IA,38180,0,0,25,2,27,-9.667
50340,IA,38180,0,0,25,2,27,0.084
50340,IA,38180,0,0,25,2,27,9.583
50340,IA,38181,0,0,25,2,27,-9.250
50340,IA,38181,0,0,25,2,27,0.083
50340,IA,38181,0,0,25,2,27,9.167
50340,IN,968414,0,157,25,2,28,-17.667
50340,IN,968414,0,157,25,2,28,-17.167
50340,IN,968414,0,157,25,2,28,-17.083
50343,IN,967998,0,189,25,2,19,0.000
50343,IA,37744,0,0,25,2,19,-17.083
50343,IA,37744,0,0,25,2,19,12.166
50343,IA,37744,0,0,25,2,19,4.917
50343,IN,967855,0,200,25,2,20,-12.166
50343,IN,968040,0,1226,25,2,21,-19.250
50344,IN,967738,0,102,25,2,17,-17.917
50344,IA,37609,0,0,25,2,17,-21.750
50344,IA,37609,0,0,25,2,17,17.917
50344,IA,37609,0,0,25,2,17,3.833
50344,IA,37672,0,0,25,2,18,-15.417
50344,IA,37672,0,0,25,2,18,9.334
50344,IA,37672,0,0,25,2,18,6.083
50344,IN,967826,0,102,25,2,18,-9.334
50344,PO,518728,247,0,25,2,28,21.667
50344,PO,518728,247,0,25,2,28,21.750
50344,PO,518728,247,0,25,2,28,21.833
50344,PO,518728,247,0,25,2,28,23.583
50344,PO,518725,453,0,25,2,28,18.250
50344,PO,518725,453,0,25,2,28,23.167
50350,IA,37832,0,0,25,2,20,-8.083
50350,IA,37832,0,0,25,2,20,1.583
50350,IA,37832,0,0,25,2,20,6.500
50350,IN,965847,0,157,25,2,21,-1.583
50352,PO,518604,183,0,25,2,10,12.667
50352,PO,518604,183,0,25,2,10,24.833
50352,PO,518604,183,0,25,2,10,27.000
50352,PO,518604,183,0,25,2,10,12.500
50352,PO,518604,183,0,25,2,10,12.917
50352,PO,518604,183,0,25,2,10,11.583
50352,PO,518604,183,0,25,2,10,12.833
50352,PO,518604,183,0,25,2,10,12.417
50352,PO,518604,183,0,25,2,10,13.000
50352,PO,518604,183,0,25,2,10,11.750
50352,PO,518604,183,0,25,2,10,12.833
50352,PO,518604,183,0,25,2,10,10.917
50352,IA,37446,183,0,25,2,13,0.000
50352,OW,402141,121,0,25,2,20,-90.000
50361,IN,967085,0,307,25,2,3,-25.586
50361,IN,967834,0,1172,25,2,18,-172.083
50362,IN,967457,0,102,25,2,11,-4.917
50362,IN,967457,0,102,25,2,11,-19.000
50362,IN,967457,0,102,25,2,11,-8.583
50362,IA,37361,0,0,25,2,11,-19.000
50362,IA,37361,0,0,25,2,11,8.583
50362,IA,37361,0,0,25,2,11,10.417
50362,IA,37406,0,0,25,2,12,-19.000
50362,IA,37406,0,0,25,2,12,1.750
50362,IA,37406,0,0,25,2,12,17.250
50362,IN,967436,0,189,25,2,13,-1.750
50362,IN,967739,0,102,25,2,17,-10.417
50362,IA,38140,0,0,25,2,26,-17.250
50362,IA,38140,0,0,25,2,26,0.583
50362,IA,38140,0,0,25,2,26,16.667
50362,IN,968320,0,234,25,2,26,-0.583
50363,IN,967434,0,189,25,2,13,-3.500
50363,IA,37549,0,0,25,2,14,-17.667
50363,IA,37549,0,0,25,2,14,0.917
50363,IA,37549,0,0,25,2,14,16.750
50363,IN,967636,0,143,25,2,14,-0.917
50363,IA,38230,0,0,25,2,28,-16.750
50363,IA,38230,0,0,25,2,28,3.500
50363,IA,38230,0,0,25,2,28,13.250
50363,IA,38257,0,0,25,2,28,-17.500
50363,IA,38257,0,0,25,2,28,0.500
50363,IA,38257,0,0,25,2,28,17.000
50363,IN,968429,0,195,25,2,28,-3.500
50364,IN,966829,0,106,25,2,3,-8.167
50364,IN,966189,0,234,25,2,3,-10.667
50375,IN,966814,0,189,25,2,3,-20.666
50375,IA,36889,0,0,25,2,3,-40.166
50375,IA,36889,0,0,25,2,3,20.666
50375,IA,36889,0,0,25,2,3,19.500
50375,IN,966966,0,189,25,2,5,-10.167
50375,IN,967050,0,189,25,2,5,-10.333
50375,IN,967238,0,337,25,2,5,-3.083
50375,IA,37021,0,0,25,2,5,-19.084
50375,IA,37021,0,0,25,2,5,10.167
50375,IA,37021,0,0,25,2,5,8.917
50375,IA,37022,0,0,25,2,5,-20.083
50375,IA,37022,0,0,25,2,5,10.333
50375,IA,37022,0,0,25,2,5,9.750
50375,IA,37118,0,0,25,2,6,-20.090
50375,IA,37118,0,0,25,2,6,10.090
50375,IA,37118,0,0,25,2,6,10.000
