"LIBRARYNAME","TABLENAME","APPROXIMATEROWCOUNT"
"MW4FILE","JNSA832","0"
"MW4FILE","JNSA837","0"
"MW4FILE","JNSA838","0"
"MW4FILE","JNSA838A","0"
"MW4FILE","JNSA867","0"
"MW4FILE","JNSH940","0"
"MW4FILE","JNST810","0"
"MW4FILE","JNST820","0"
"MW4FILE","JNST891","0"
"MW4FILE","JNVS900","0"
"MW4FILE","JOBQPGM","0"
"MW4FILE","LDADS","0"
"MW4FILE","LF806PF","0"
"MW4FILE","LINECCHG","12784"
"MW4FILE","LINECMNT","931195"
"MW4FILE","LINECNST","14"
"MW4FILE","LINRSHAP","0"
"MW4FILE","LISTHEAT","19627"
"MW4FILE","LNMULTDT","0"
"MW4FILE","LNMULTDTS","0"
"MW4FILE","LNMULTHD","0"
"MW4FILE","LNMULTML","0"
"MW4FILE","LNMULTUL","0"
"MW4FILE","LOADDT","0"
"MW4FILE","LOADDTWF","0"
"MW4FILE","LOADHD","0"
"MW4FILE","LOADJNRT","0"
"MW4FILE","MACHARTR","0"
"MW4FILE","MACHBKLG","0"
"MW4FILE","MACHCUTT","0"
"MW4FILE","MACHDFT","0"
"MW4FILE","MACHDOWN","0"
"MW4FILE","MACHGRP","0"
"MW4FILE","MACHINE","2"
"MW4FILE","MACHPRC","0"
"MW4FILE","MACHPRDC","0"
"MW4FILE","MACHRTR","0"
"MW4FILE","MACHSUM","0"
"MW4FILE","MACHTYPD","0"
"MW4FILE","MAINTHIST","6352"
"MW4FILE","MAJREJ","17"
"MW4FILE","MANSORLS","0"
"MW4FILE","MARKCODE","0"
"MW4FILE","MASSBPC","5"
"MW4FILE","MASSBPCIFS","6"
"MW4FILE","MASSBPRC","0"
"MW4FILE","MASSPO","0"
"MW4FILE","MASSSUSP","0"
"MW4FILE","MASSWORK","0"
"MW4FILE","MASTBUN","0"
"MW4FILE","MATCPA","0"
"MW4FILE","MATLRQST","0"
"MW4FILE","MATRCERT","0"
"MW4FILE","MATRCOND","0"
"MW4FILE","MECO","0"
"MW4FILE","MECODL","0"
"MW4FILE","MENULOG","0"
"MW4FILE","MENUTEXT","0"
"MW4FILE","MENUWS","0"
"MW4FILE","METALFMG","8"
"MW4FILE","METALWEB","0"
"MW4FILE","MFCASTC","0"
"MW4FILE","MINREJ","26"
"MW4FILE","MMATRX","0"
"MW4FILE","MM419WF","0"
"MW4FILE","MNFEST","374"
"MW4FILE","MNS01CSV","0"
"MW4FILE","MNS03CSV","0"
"MW4FILE","MNTOEFL_CA","0"
"MW4FILE","MNTOEFL_CP","0"
"MW4FILE","MNTOEFL_LB","0"
"MW4FILE","MNWORK1","0"
"MW4FILE","MNWORK2","0"
"MW4FILE","MOVPRICE","0"
"MW4FILE","MPALLOC","0"
"MW4FILE","MPCHARGE","0"
"MW4FILE","MPDETAIL","453"
"MW4FILE","MPEDIT","0"
"MW4FILE","MPEXPCMT","0"
"MW4FILE","MPFINAL","0"
"MW4FILE","MPHDRORD","454"
"MW4FILE","MPHSTADC","0"
"MW4FILE","MPHSTALC","0"
"MW4FILE","MPHSTDET","1868"
"MW4FILE","MPHSTHDR","1865"
"MW4FILE","MPHSTPRC","6153"
"MW4FILE","MPHSTRSK","7643"
"MW4FILE","MPHSTUSE","6544"
"MW4FILE","MPHSTWOC","0"
"MW4FILE","MPINSPEC","0"
"MW4FILE","MPIPLAB","0"
"MW4FILE","MPIPVLAB","0"
"MW4FILE","MPLFTDET","0"
"MW4FILE","MPMISS","2"
"MW4FILE","MPOLD","0"
"MW4FILE","MPPICKDS","0"
"MW4FILE","MPPRCTRN","0"
"MW4FILE","MPPROCES","0"
"MW4FILE","MPPROCHD","0"
"MW4FILE","MPPROFIL","454"
"MW4FILE","MPSETUP","1922"
"MW4FILE","MPSHOPCMNT","0"
"MW4FILE","MPTRCK","1746"
"MW4FILE","MPTRKHST","26615"
"MW4FILE","MPUDDS","0"
"MW4FILE","MPUDDSCSV","0"
"MW4FILE","MPUDDSF","0"
"MW4FILE","MPUDSEQ","0"
"MW4FILE","MQSCONFG","0"
"MW4FILE","MQSENTRY","0"
"MW4FILE","MQSMTRDC","0"
"MW4FILE","MQSMTRIT","0"
"MW4FILE","MRRDETAL","0"
"MW4FILE","MRTRANS","21"
"MW4FILE","MRTRCMT","0"
"MW4FILE","MSWOCMNT","7"
"MW4FILE","MTCUTSEQ","0"
"MW4FILE","MTRANSIT","0"
"MW4FILE","MTRDTSPC","1"
"MW4FILE","MTTRANS","0"
"MW4FILE","MTTRCMT","0"
"MW4FILE","MULTSTEP","0"
"MW4FILE","MULTTADS","0"
"MW4FILE","MULTTAG","0"
"MW4FILE","MWARCUST","980"
"MW4FILE","MWBASREF","0"
"MW4FILE","MWFLYNCH","0"
"MW4FILE","MWJOBQPF","0"
"MW4FILE","MWRESET","1819"
"MW4FILE","MW4FILE","0"
"MW4FILE","MW4NOTIFY","0"
"MW4FILE","OBSPOADN","0"
"MW4FILE","OBSPOAD1","0"
"MW4FILE","OBSPOAD2","0"
"MW4FILE","OBSPOAD3","0"
"MW4FILE","OBSPOAHN","0"
"MW4FILE","OBSPOAH1","0"
"MW4FILE","OBSPOAH2","0"
"MW4FILE","OBSPOAH3","0"
"MW4FILE","OEBORELS","0"
"MW4FILE","OECHANGE","30261"
"MW4FILE","OECHRELS","0"
"MW4FILE","OECRRELS","48486"
"MW4FILE","OEDETAIL","150889"
"MW4FILE","OEDETAILB4","0"
"MW4FILE","OEDETAILN","0"
"MW4FILE","OEDETALP","0"
"MW4FILE","OEDETJOB","0"
"MW4FILE","OEDETKAN","0"
"MW4FILE","OEDETVND","0"
"MW4FILE","OEEXRELS","0"
"MW4FILE","OEHISTRD","292918"
"MW4FILE","OEHISTRY","298640"
"MW4FILE","OEINVOIC","0"
"MW4FILE","OEINVTAG","0"
"MW4FILE","OEOPCCTOK","0"
"MW4FILE","OEOPNDATC","0"
"MW4FILE","OEOPNOCCR","0"
"MW4FILE","OEOPNORD","153420"
"MW4FILE","OEOPNUNF","0"
"MW4FILE","OEPHRELS","1"
"MW4FILE","OEPROFIL","153426"
"MW4FILE","OEPRTEMP","0"
"MW4FILE","OEPRTEMPL","0"
"MW4FILE","OESHPINS","185971"
"MW4FILE","OEUDDS","0"
"MW4FILE","OEUDDSF","0"
"MW4FILE","OEUDSEQ","0"
"MW4FILE","OE370WF","0"
"MW4FILE","OE620W1","0"
"MW4FILE","OE690WKF","0"
"MW4FILE","OE866DPF","0"
"MW4FILE","OE891CSV","0"
"MW4FILE","OE906CSV","0"
"MW4FILE","OE907CSV","0"
"MW4FILE","OE910CSV","0"
"MW4FILE","OFRTRAT","0"
"MW4FILE","OHQRYF","0"
"MW4FILE","ONHDRLUP","0"
"MW4FILE","ONORDMTH","0"
"MW4FILE","OPERINFO","6698"
"MW4FILE","OPROCCD","0"
"MW4FILE","OPTIONS","0"
"MW4FILE","ORDCUM","0"
"MW4FILE","ORDERPAGE","0"
"MW4FILE","ORDMAN","0"
"MW4FILE","ORDSUM","0"
"MW4FILE","ORDTRCK","150814"
"MW4FILE","ORDTRHST","2833163"
"MW4FILE","OSWQRY","0"
"MW4FILE","OTHFAXPF","1"
"MW4FILE","OURTAXFL","0"
"MW4FILE","PACKDATA","0"
"MW4FILE","PACKEXP","0"
"MW4FILE","PACKEXPWF","0"
"MW4FILE","PACKINFO","0"
"MW4FILE","PACKLABDS","0"
"MW4FILE","PACKVALID","0"
"MW4FILE","PARTCMNT","0"
"MW4FILE","PARTLANG","0"
"MW4FILE","PARTREQ","0"
"MW4FILE","PARTREV","0"
"MW4FILE","PARTXMNT","3733"
"MW4FILE","PARTXRF","28"
"MW4FILE","PARTXRUP","0"
"MW4FILE","PARTXSHR","0"
"MW4FILE","PARTXSUR","0"
"MW4FILE","PCOE640","0"
"MW4FILE","PCTRCK","41412"
"MW4FILE","PGASTLTR","0"
"MW4FILE","PGBSTLTR","0"
"MW4FILE","PGETRCHK","0"
"MW4FILE","PGMSTSDS","0"
"MW4FILE","PHBCCNT","0"
"MW4FILE","PHBCSCAN","0"
"MW4FILE","PHYSHIST","0"
"MW4FILE","PHYSHIST","0"
"MW4FILE","PHYSHIST","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSICAL","0"
"MW4FILE","PHYSMILL","0"
"MW4FILE","PHYSMISS","0"
"MW4FILE","PHYSSTD","0"
"MW4FILE","PHYSTAGM","8"
"MW4FILE","PHYSTDMX","0"
"MW4FILE","PHYSTLAB","0"
"MW4FILE","PHYSWORK","0"
"MW4FILE","PHYSWORK","0"
"MW4FILE","PHYSWQRY","0"
"MW4FILE","PI","0"
"MW4FILE","PICKDTL","147666"
"MW4FILE","PICKEDP","0"
"MW4FILE","PICKSTAT","1"
"MW4FILE","PICKUP","0"
"MW4FILE","PIRECON","0"
"MW4FILE","PISCAN","0"
"MW4FILE","PIWF830","0"
"MW4FILE","PI010WF","0"
"MW4FILE","PI941CSV","0"
"MW4FILE","PI945CSV","0"
"MW4FILE","PLANKICK","0"
"MW4FILE","PLANSCHD","0"
"MW4FILE","PLANSCOT","0"
"MW4FILE","PLNCONVQ","0"
"MW4FILE","PLNINHSE","0"
"MW4FILE","PMATRX","13"
"MW4FILE","PMATRX_B4","149"
"MW4FILE","PMCOMBIN","0"
"MW4FILE","PNADCHRG","0"
"MW4FILE","PNEGTOLS","0"
"MW4FILE","PNLNCMNT","0"
"MW4FILE","PNPRCHRG","0"
"MW4FILE","POALLOC","0"
"MW4FILE","POAPPRVL","0"
"MW4FILE","POCASHMV","1302"
"MW4FILE","POCHANGE","1259"
"MW4FILE","POCHGLOG","4556"
"MW4FILE","POCMPSMO","45270"
"MW4FILE","POCMTCDE","0"
"MW4FILE","POCOMMNT","557"
"MW4FILE","POCSMSTD","0"
"MW4FILE","PODELET","103"
"MW4FILE","PODETAIL","4973"
"MW4FILE","PODETQRY","0"
"MW4FILE","PODIMEN","0"
"MW4FILE","PODSTSMO","0"
"MW4FILE","POEXPCMT","1"
"MW4FILE","POHEADER","5001"
"MW4FILE","POHEADERBH","743"
"MW4FILE","POHEADWF","0"
"MW4FILE","POHSTDET","9566"
"MW4FILE","POHSTHDR","9566"
"MW4FILE","POINCODE","0"
"MW4FILE","POINSPEC","0"
"MW4FILE","POITMSMO","0"
"MW4FILE","POMKPKLD","2821"
"MW4FILE","PONIRCPT","0"
"MW4FILE","PONIRDEL","0"
"MW4FILE","POQRYF","0"
"MW4FILE","POQRYFX","0"
"MW4FILE","PORCOSMO","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","2"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","0"
"MW4FILE","PORECVR","1"
"MW4FILE","PORECVR","1"
"MW4FILE","PORSMSTD","0"
"MW4FILE","PORTNTRY","5"
"MW4FILE","POSKTRN","0"
"MW4FILE","POSTPRD","9"
"MW4FILE","POTRCK","17237"
"MW4FILE","POTRKHST","112014"
"MW4FILE","PO012MVWF","0"
"MW4FILE","PO820CSV","0"
"MW4FILE","PO827CSV","0"
"MW4FILE","PO860PF","0"
"MW4FILE","PO867CSV","0"
"MW4FILE","PO886CSV","0"
"MW4FILE","PO897CSV","0"
"MW4FILE","PPDETAIL","0"
"MW4FILE","PPHEADER","0"
"MW4FILE","PRCHCHRG","38732"
"MW4FILE","PRCHTQTY","34924"
