QueryName,Order_districtPlusTransaction,Salesman_Name_____SMNAME,Order_Type_____OOTYPE,Customer_DistrictPlusCustomer,Customer_Alpha_Name_____CALPHA,InvoiceDate_OOI,ITEM_NUMBER_____ODITEM,Ship_To_Vendor_#_____BSSVEN,Multiple_SPO_____BSSPS#
"Sales analysis, SPO",1957758,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20240822,51520,121.0,2.0
"Sales analysis, SPO",1957767,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20240822,50963,480.0,1.0
"Sales analysis, SPO",1957769,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20240827,51854,168.0,1.0
"Sales analysis, SPO",1957769,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20240827,51854,121.0,2.0
"Sales analysis, SPO",1957777,MONTY BERGERON ,A,100486,TOMAHAWK DOWNHOLE LLC              ,20240816,51270,168.0,1.0
"Sales analysis, SPO",1957779,MONTY BERGERON ,A,101192,SYNERGY MACHINE                    ,20240820,51947,119.0,1.0
"Sales analysis, SPO",1957780,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,51031,465.0,1.0
"Sales analysis, SPO",1957780,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,51031,121.0,2.0
"Sales analysis, SPO",1957799,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20240906,51853,480.0,1.0
"Sales analysis, SPO",1957799,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20240906,51853,168.0,2.0
"Sales analysis, SPO",1957799,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20240906,51853,121.0,3.0
"Sales analysis, SPO",1957799,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20240906,51853,119.0,4.0
"Sales analysis, SPO",1957819,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240809,51527,119.0,1.0
"Sales analysis, SPO",1957854,BEN HILTON     ,A,100125,"STREAMLINE INDUSTRIES, LLC         ",20240822,51403,121.0,1.0
"Sales analysis, SPO",1957855,BEN HILTON     ,A,100125,"STREAMLINE INDUSTRIES, LLC         ",20240816,50071,121.0,1.0
"Sales analysis, SPO",1957856,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240814,50268,119.0,1.0
"Sales analysis, SPO",1957862,MONTY BERGERON ,A,100632,DOWNHOLE & DESIGN INTERNATIONAL    ,20240913,50422,168.0,1.0
"Sales analysis, SPO",1957876,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240809,50146,684.0,1.0
"Sales analysis, SPO",1957881,CHRIS SITKA    ,A,101163,SIGMAHLR                           ,20240816,50903,168.0,1.0
"Sales analysis, SPO",1957895,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240919,51527,307.0,1.0
"Sales analysis, SPO",1957895,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240919,51527,119.0,2.0
"Sales analysis, SPO",1957895,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240919,51527,465.0,3.0
"Sales analysis, SPO",1957898,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240906,51976,307.0,1.0
"Sales analysis, SPO",1957898,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240906,51976,119.0,2.0
"Sales analysis, SPO",1957899,SHAWN REYES    ,A,100417,TURN-TECH INC                      ,20240815,50685,119.0,1.0
"Sales analysis, SPO",1957901,DARREL THORMER ,A,100106,BENOIT CONNECTORS                  ,20240816,50277,168.0,1.0
"Sales analysis, SPO",1957909,MONTY BERGERON ,A,100184,WIRELINE PRODUCTS & SUPPLY         ,20240816,52240,168.0,1.0
"Sales analysis, SPO",1957916,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240821,50894,465.0,1.0
"Sales analysis, SPO",1957931,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240820,50688,121.0,1.0
"Sales analysis, SPO",1957932,SHAWN REYES    ,A,100337,NUMERICAL PRECISION INC            ,20240821,50854,121.0,1.0
"Sales analysis, SPO",1957933,SHAWN REYES    ,A,100337,NUMERICAL PRECISION INC            ,20240821,51883,121.0,1.0
"Sales analysis, SPO",1957935,SHAWN REYES    ,A,100337,NUMERICAL PRECISION INC            ,20240905,50911,121.0,1.0
"Sales analysis, SPO",1957935,SHAWN REYES    ,A,100337,NUMERICAL PRECISION INC            ,20240905,50911,121.0,2.0
"Sales analysis, SPO",1957937,SHAWN REYES    ,A,100337,NUMERICAL PRECISION INC            ,20240821,51567,121.0,1.0
"Sales analysis, SPO",1957940,BEN HILTON     ,A,100395,KAJAN PERFECTION                   ,20240816,52508,121.0,1.0
"Sales analysis, SPO",1957953,BEN HILTON     ,A,100395,KAJAN PERFECTION                   ,20240821,50405,168.0,1.0
"Sales analysis, SPO",1957953,BEN HILTON     ,A,100395,KAJAN PERFECTION                   ,20240821,50405,121.0,2.0
"Sales analysis, SPO",1957956,BEN HILTON     ,A,100561,US STEEL OILWELL SERVICES LLC      ,20240812,50092,465.0,1.0
"Sales analysis, SPO",1957961,BEN HILTON     ,A,101351,SPOOLTECH CLADDING & MACHINE LLC   ,20240904,50934,219.0,1.0
"Sales analysis, SPO",1957961,BEN HILTON     ,A,101351,SPOOLTECH CLADDING & MACHINE LLC   ,20240904,50934,121.0,2.0
"Sales analysis, SPO",1957961,BEN HILTON     ,A,101351,SPOOLTECH CLADDING & MACHINE LLC   ,20240904,50934,119.0,3.0
"Sales analysis, SPO",1957964,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240815,50407,119.0,1.0
"Sales analysis, SPO",1957967,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240829,50188,168.0,1.0
"Sales analysis, SPO",1957967,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240829,50188,121.0,2.0
"Sales analysis, SPO",1957967,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240829,50188,119.0,3.0
"Sales analysis, SPO",1957969,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240816,51996,121.0,1.0
"Sales analysis, SPO",1957970,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240816,52323,121.0,1.0
"Sales analysis, SPO",1957975,DAVID POPHAM   ,A,100227,FAITH MANUFACTURING CO INC         ,20240820,50160,121.0,1.0
"Sales analysis, SPO",1957977,DAVID POPHAM   ,A,100227,FAITH MANUFACTURING CO INC         ,20240820,52142,121.0,1.0
"Sales analysis, SPO",1957992,SHAWN REYES    ,A,100866,INNOVATIVE MECHANICAL SOLUTIONS LLC,20240820,51151,168.0,1.0
"Sales analysis, SPO",1957993,SHAWN REYES    ,A,100866,INNOVATIVE MECHANICAL SOLUTIONS LLC,20240816,51918,168.0,1.0
"Sales analysis, SPO",1957994,SHAWN REYES    ,A,100866,INNOVATIVE MECHANICAL SOLUTIONS LLC,20240816,50564,168.0,1.0
"Sales analysis, SPO",1957996,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240814,51902,465.0,1.0
"Sales analysis, SPO",1957998,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,50839,168.0,1.0
"Sales analysis, SPO",1957998,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,50839,121.0,2.0
"Sales analysis, SPO",1957998,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,50839,168.0,3.0
"Sales analysis, SPO",1958000,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,50010,465.0,1.0
"Sales analysis, SPO",1958000,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,50010,121.0,2.0
"Sales analysis, SPO",1958000,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240906,50010,465.0,3.0
"Sales analysis, SPO",1958001,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240911,50839,465.0,1.0
"Sales analysis, SPO",1958001,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240911,50839,121.0,2.0
"Sales analysis, SPO",1958001,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240911,50839,465.0,3.0
"Sales analysis, SPO",1958003,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240830,50240,465.0,1.0
"Sales analysis, SPO",1958004,BEN HILTON     ,A,100561,US STEEL OILWELL SERVICES LLC      ,20241213,50047,465.0,1.0
"Sales analysis, SPO",1958020,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240816,51918,465.0,1.0
"Sales analysis, SPO",1958029,DAVID POPHAM   ,A,100227,FAITH MANUFACTURING CO INC         ,20240822,50462,121.0,1.0
"Sales analysis, SPO",1958029,DAVID POPHAM   ,A,100227,FAITH MANUFACTURING CO INC         ,20240822,50462,121.0,2.0
"Sales analysis, SPO",1958032,MONTY BERGERON ,A,100406,TAYLOR OILFIELD MANUFACTURING INC  ,20240820,51204,168.0,1.0
"Sales analysis, SPO",1958038,BEN HILTON     ,A,101008,RAM ALLOYS LLC                     ,20240819,51423,121.0,1.0
"Sales analysis, SPO",1958041,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240920,50164,168.0,1.0
"Sales analysis, SPO",1958042,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240906,50831,180.0,1.0
"Sales analysis, SPO",1958042,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240906,50831,121.0,2.0
"Sales analysis, SPO",1958042,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240906,50831,119.0,3.0
"Sales analysis, SPO",1958043,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240913,52187,119.0,3.0
"Sales analysis, SPO",1958043,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240913,52187,465.0,1.0
"Sales analysis, SPO",1958043,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240913,52187,121.0,2.0
"Sales analysis, SPO",1958045,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241009,51121,121.0,1.0
"Sales analysis, SPO",1958045,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241009,51121,265.0,2.0
"Sales analysis, SPO",1958045,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241009,51121,307.0,3.0
"Sales analysis, SPO",1958045,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241009,51121,119.0,4.0
"Sales analysis, SPO",1958047,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240816,50375,465.0,1.0
"Sales analysis, SPO",1958048,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240816,51318,465.0,1.0
"Sales analysis, SPO",1958052,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240815,50719,119.0,1.0
"Sales analysis, SPO",1958055,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240828,52060,465.0,1.0
"Sales analysis, SPO",1958076,BEN HILTON     ,A,101076,MAVRIK                             ,20240822,51471,121.0,1.0
"Sales analysis, SPO",1958078,BEN HILTON     ,A,101076,MAVRIK                             ,20240826,51403,121.0,1.0
"Sales analysis, SPO",1958091,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240906,52628,465.0,1.0
"Sales analysis, SPO",1958091,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240906,52628,121.0,2.0
"Sales analysis, SPO",1958091,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240906,52628,119.0,3.0
"Sales analysis, SPO",1958092,MONTY BERGERON ,A,100486,TOMAHAWK DOWNHOLE LLC              ,20240823,51103,168.0,1.0
"Sales analysis, SPO",1958099,MONTY BERGERON ,A,100468,MATHERNE INSTRUMENTATION LLC       ,20240821,51486,168.0,1.0
"Sales analysis, SPO",1958106,DAVID POPHAM   ,A,100778,A E MACHINE WORKS INC              ,20240822,50177,121.0,1.0
"Sales analysis, SPO",1958108,BEN HILTON     ,B,100381,BLUELINE MANUFACTURING LLC         ,20240913,BOBAR,121.0,1.0
"Sales analysis, SPO",1958111,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240822,50146,119.0,1.0
"Sales analysis, SPO",1958113,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240904,51520,168.0,1.0
"Sales analysis, SPO",1958113,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240904,51520,121.0,2.0
"Sales analysis, SPO",1958113,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240904,51520,119.0,3.0
"Sales analysis, SPO",1958117,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240904,51423,168.0,1.0
"Sales analysis, SPO",1958117,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240904,51423,121.0,3.0
"Sales analysis, SPO",1958117,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240904,51423,119.0,4.0
"Sales analysis, SPO",1958124,MURRAY KAMMERER,A,100262,ARGUS MACHINE CO LTD               ,20240816,51165,473.0,1.0
"Sales analysis, SPO",1958127,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240830,50156,684.0,1.0
"Sales analysis, SPO",1958127,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240830,50156,465.0,2.0
"Sales analysis, SPO",1958129,BEN HILTON     ,A,100807,DUNCAN MACHINE PRODUCTS INC        ,20240823,51270,121.0,1.0
"Sales analysis, SPO",1958130,BEN HILTON     ,A,100807,DUNCAN MACHINE PRODUCTS INC        ,20240823,51199,121.0,1.0
"Sales analysis, SPO",1958144,DAVID POPHAM   ,A,100636,AEROLIFT MACHINE LLC               ,20240823,50228,139.0,1.0
"Sales analysis, SPO",1958146,MURRAY KAMMERER,A,100157,NORQUEST INDUSTRIES INC            ,20240904,50529,465.0,1.0
"Sales analysis, SPO",1958170,DARIO CAMACHO  ,A,100311,FREDERICK'S MACHINE AND TOOL SHOP  ,20240828,51887,121.0,1.0
"Sales analysis, SPO",1958170,DARIO CAMACHO  ,A,100311,FREDERICK'S MACHINE AND TOOL SHOP  ,20240828,51887,119.0,2.0
"Sales analysis, SPO",1958171,DARIO CAMACHO  ,A,100311,FREDERICK'S MACHINE AND TOOL SHOP  ,20240822,50007,465.0,1.0
"Sales analysis, SPO",1958171,DARIO CAMACHO  ,A,100311,FREDERICK'S MACHINE AND TOOL SHOP  ,20240822,50007,121.0,2.0
"Sales analysis, SPO",1958175,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240820,50614,465.0,1.0
"Sales analysis, SPO",1958177,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240826,50614,465.0,1.0
"Sales analysis, SPO",1958179,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240820,50090,465.0,1.0
"Sales analysis, SPO",1958200,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240909,50034,465.0,1.0
"Sales analysis, SPO",1958200,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240909,50034,121.0,2.0
"Sales analysis, SPO",1958201,SHAWN REYES    ,A,100819,B.O.P. PRODUCTS LLC                ,20240819,51110,473.0,1.0
"Sales analysis, SPO",1958202,SHAWN REYES    ,A,100819,B.O.P. PRODUCTS LLC                ,20240816,51084,473.0,1.0
"Sales analysis, SPO",1958208,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240823,50364,465.0,1.0
"Sales analysis, SPO",1958212,BEN HILTON     ,A,100994,HALLIBURTON MFG MALAYSIA           ,20241029,51567,121.0,1.0
"Sales analysis, SPO",1958212,BEN HILTON     ,A,100994,HALLIBURTON MFG MALAYSIA           ,20241029,51567,119.0,2.0
"Sales analysis, SPO",1958221,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240906,51947,121.0,1.0
"Sales analysis, SPO",1958221,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240906,51947,119.0,2.0
"Sales analysis, SPO",1958222,CHRIS SITKA    ,A,101163,SIGMAHLR                           ,20240819,50903,168.0,1.0
"Sales analysis, SPO",1958223,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20240816,52567,473.0,1.0
"Sales analysis, SPO",1958227,MONTY BERGERON ,A,100555,RIVER CITIES MACHINE LLC           ,20240819,51465,119.0,1.0
"Sales analysis, SPO",1958232,MONTY BERGERON ,A,101223,SUPREME SERVICE & SPECIALTY CO INC ,20240823,50608,168.0,1.0
"Sales analysis, SPO",1958233,MONTY BERGERON ,A,101223,SUPREME SERVICE & SPECIALTY CO INC ,20240823,50608,168.0,1.0
"Sales analysis, SPO",1958250,DAVID POPHAM   ,A,101014,B&R PRODUCTIONS INC                ,20240827,50230,121.0,1.0
"Sales analysis, SPO",1958252,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51823,465.0,1.0
"Sales analysis, SPO",1958252,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51823,121.0,2.0
"Sales analysis, SPO",1958252,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51823,307.0,3.0
"Sales analysis, SPO",1958252,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51823,119.0,4.0
"Sales analysis, SPO",1958270,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240916,51823,465.0,1.0
"Sales analysis, SPO",1958270,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240916,51823,121.0,2.0
"Sales analysis, SPO",1958270,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240916,51823,119.0,3.0
"Sales analysis, SPO",1958273,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240823,51918,119.0,1.0
"Sales analysis, SPO",1958277,BEN HILTON     ,A,100467,DM WELDING                         ,20240816,52095,119.0,1.0
"Sales analysis, SPO",1958279,DARREL THORMER ,A,100106,BENOIT CONNECTORS                  ,20240820,50365,168.0,1.0
"Sales analysis, SPO",1958287,DAVID POPHAM   ,A,100517,NATIONAL OILWELL U.S. AFTER MARKET ,20240904,51465,119.0,1.0
"Sales analysis, SPO",1958293,DARIO CAMACHO  ,A,100133,NIFER MACHINE SHOP                 ,20240823,50165,119.0,1.0
"Sales analysis, SPO",1958301,DAVID POPHAM   ,A,100176,ALLAMON TOOL COMPANY INC           ,20240828,51392,139.0,1.0
"Sales analysis, SPO",1958329,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240822,51403,119.0,1.0
"Sales analysis, SPO",1958330,BEN HILTON     ,A,100561,US STEEL OILWELL SERVICES LLC      ,20240823,50100,180.0,1.0
"Sales analysis, SPO",1958332,MONTY BERGERON ,A,100499,CAJUN MFG LLC                      ,20240823,51103,168.0,1.0
"Sales analysis, SPO",1958337,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20240821,50340,119.0,1.0
"Sales analysis, SPO",1958338,MONTY BERGERON ,A,100118,SERVICE MACHINE & SUPPLY INC       ,20240823,50641,168.0,1.0
"Sales analysis, SPO",1958342,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240827,50433,121.0,1.0
"Sales analysis, SPO",1958344,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240827,50447,121.0,1.0
"Sales analysis, SPO",1958346,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51495,465.0,1.0
"Sales analysis, SPO",1958346,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51495,121.0,2.0
"Sales analysis, SPO",1958346,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51495,119.0,3.0
"Sales analysis, SPO",1958348,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20240822,51471,119.0,1.0
"Sales analysis, SPO",1958349,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51507,119.0,3.0
"Sales analysis, SPO",1958349,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51507,180.0,1.0
"Sales analysis, SPO",1958349,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240913,51507,121.0,2.0
"Sales analysis, SPO",1958361,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240826,52608,465.0,1.0
"Sales analysis, SPO",1958362,BEN HILTON     ,A,101268,3D MANUFACTURING INC               ,20240828,50605,465.0,1.0
"Sales analysis, SPO",1958363,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240830,52142,121.0,1.0
"Sales analysis, SPO",1958364,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20240828,51818,121.0,1.0
"Sales analysis, SPO",1958371,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240913,50409,119.0,1.0
"Sales analysis, SPO",1958371,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20240913,50409,465.0,2.0
"Sales analysis, SPO",1958377,DAVID POPHAM   ,A,100227,FAITH MANUFACTURING CO INC         ,20240828,50017,121.0,1.0
"Sales analysis, SPO",1958381,DARIO CAMACHO  ,A,100133,NIFER MACHINE SHOP                 ,20240823,50165,119.0,1.0
"Sales analysis, SPO",1958386,CHRIS SITKA    ,A,100235,RYERSON                            ,20240906,51807,168.0,1.0
"Sales analysis, SPO",1958391,CHRIS SITKA    ,A,100798,SMITH INTERNATIONAL INC            ,20240826,50671,119.0,1.0
"Sales analysis, SPO",1958393,BEN HILTON     ,A,100994,HALLIBURTON MFG MALAYSIA           ,20241031,52634,473.0,1.0
"Sales analysis, SPO",1958402,SHAWN REYES    ,A,100910,AMERICAN BLOCK                     ,20240822,52567,473.0,1.0
"Sales analysis, SPO",1958412,LACEY CORTEZ   ,A,100724,GRETNA MACHINE SHOP INC            ,20240823,51851,473.0,1.0
"Sales analysis, SPO",1958413,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240909,51905,465.0,1.0
"Sales analysis, SPO",1958413,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240909,51905,121.0,2.0
"Sales analysis, SPO",1958413,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240909,51905,119.0,3.0
"Sales analysis, SPO",1958414,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240909,52460,119.0,3.0
"Sales analysis, SPO",1958414,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240909,52460,465.0,1.0
"Sales analysis, SPO",1958414,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240909,52460,121.0,2.0
"Sales analysis, SPO",1958417,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240919,50609,465.0,1.0
"Sales analysis, SPO",1958417,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240919,50609,121.0,2.0
"Sales analysis, SPO",1958417,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240919,50609,307.0,3.0
"Sales analysis, SPO",1958417,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240919,50609,119.0,4.0
"Sales analysis, SPO",1958421,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241011,51823,465.0,1.0
