Fin_Scrap_Fctr_Direct_____SHFSFD,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Freight-In_Cost_Direct_____SHFISD,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Freight-In_Cost_Stock_____SHFISS,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Handling_Charge_____SHHAND,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Inv_Adj_Direct_____SHIAJD,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Inv_Adj_Stock_____SHIAJS,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Inv_Comp_____SHICMP,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Model_Inventory_Flag_____SHMDIF,Single Value,1,Y (150389),"Y, Y, Y, Y, Y",nvarchar,(MAX),150390,0,1,0.00%,0.00%,0,7
Oper_Burden_Direct_____SHOPBD,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Oper_Burden_Stock_____SHOPBS,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Order_Release_No._____SHOREL,Single Value,1,Q               (1),"               ,                ,                ,                ,                ",nvarchar,(MAX),150390,0,150389,0.00%,100.00%,0,7
Orig_cust_dist#_____SHDSTO,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Orig_Slsmn_Dist_____SHSMDO,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Other_Cost_Direct_____SHOCSD,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Processing_Charge_____SHPRCG,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Related_part_flag_____SHRFLG,Single Value,1,N (150390),"N, N, N, N, N",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
S/A_addition_flag_____SHSAFL,Single Value,1,P (150390),"P, P, P, P, P",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Salesman_Dist_____SHTERR,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
ORDER_QTY_INCHES_____SHOINC,Flag (2 Values),2,"0.0 (150389), 6.0 (1)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,Flag,10
Other__Sales_Direct_____SHOSLD,Flag (2 Values),2,"0.0 (150389), 1100.0 (1)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,Flag,10
Salesman_Dist_____SHLDIS,Flag (2 Values),2,"1.0 (150388), 0.0 (2)","1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,Flag,10
Scrap_Flag_____SHSCRP,Flag (2 Values),2,"N (150354), Y (35)","N, N, N, N, N",nvarchar,(MAX),150390,0,1,0.00%,0.00%,Flag,10
TEMP_SHIP-TOq_____SHTMPS,Flag (2 Values),2,"N (150338), Y (52)","N, N, N, N, N",nvarchar,(MAX),150390,0,0,0.00%,0.00%,Flag,10
Bus._Potential_Class_____SHBPCC,Date (Suffix),0,N/A,"   ,    ,    ,    ,    ",nvarchar,(MAX),150390,0,150390,0.00%,100.00%,0,11
Century_added_to_S/A_____SHSACC,Date (Suffix),1,20.0 (150390),"20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,11
