table_name,table_prop_name,table_prop_value,column_name,column_prop_name,column_prop_value
z______POHSTDET,_POHSTDET,z,COMPANY_NUMBER_____BDCOMP,BDCOMP,COMPANY_NUMBER
z______POHSTDET,POHSTDET,z______POHSTDET,COMPANY_NUMBER_____BDCOMP,BDCOMP,COMPANY_NUMBER
z______POHSTDET,POHSTDET,z______POHSTDET,Vendor_#_____BDVNDR,BDVNDR,Vendor_#
z______POHSTDET,_POHSTDET,z,Vendor_#_____BDVNDR,BDVNDR,Vendor_#
z______POHSTDET,_POHSTDET,z,B=Buyout_D=Mill_Direct_M=Mill_Purchase_____BDTYPE,BDTYPE,B=Buyout_D=Mill_Direct_M=Mill_Purchase
z______POHSTDET,POHSTDET,z______POHSTDET,B=Buyout_D=Mill_Direct_M=Mill_Purchase_____BDTYPE,BDTYPE,B=Buyout_D=Mill_Direct_M=Mill_Purchase
z______POHSTDET,POHSTDET,z______POHSTDET,ITEM_NUMBER_____BDITEM,BDITEM,ITEM_NUMBER
z______POHSTDET,_POHSTDET,z,ITEM_NUMBER_____BDITEM,BDITEM,ITEM_NUMBER
z______POHSTDET,_POHSTDET,z,CRT_Description_____BDCRTD,BDCRTD,CRT_Description
z______POHSTDET,POHSTDET,z______POHSTDET,CRT_Description_____BDCRTD,BDCRTD,CRT_Description
z______POHSTDET,POHSTDET,z______POHSTDET,Calculating_Width_____BDWDTH,BDWDTH,Calculating_Width
z______POHSTDET,_POHSTDET,z,Calculating_Width_____BDWDTH,BDWDTH,Calculating_Width
z______POHSTDET,_POHSTDET,z,Calculating_Length_____BDLNTH,BDLNTH,Calculating_Length
z______POHSTDET,POHSTDET,z______POHSTDET,Calculating_Length_____BDLNTH,BDLNTH,Calculating_Length
z______POHSTDET,POHSTDET,z______POHSTDET,Display_Width_____BDDSPW,BDDSPW,Display_Width
z______POHSTDET,_POHSTDET,z,Display_Width_____BDDSPW,BDDSPW,Display_Width
z______POHSTDET,_POHSTDET,z,Display_Length_____BDDSPL,BDDSPL,Display_Length
z______POHSTDET,POHSTDET,z______POHSTDET,Display_Length_____BDDSPL,BDDSPL,Display_Length
z______POHSTDET,POHSTDET,z______POHSTDET,Weight_Factor_____BDWGTF,BDWGTF,Weight_Factor
z______POHSTDET,_POHSTDET,z,Weight_Factor_____BDWGTF,BDWGTF,Weight_Factor
z______POHSTDET,_POHSTDET,z,Unit_Weight_____BDUNTW,BDUNTW,Unit_Weight
z______POHSTDET,POHSTDET,z______POHSTDET,Unit_Weight_____BDUNTW,BDUNTW,Unit_Weight
z______POHSTDET,POHSTDET,z______POHSTDET,3_POSITION_CLASS_____BDCLS3,BDCLS3,3_POSITION_CLASS
z______POHSTDET,_POHSTDET,z,3_POSITION_CLASS_____BDCLS3,BDCLS3,3_POSITION_CLASS
z______POHSTDET,_POHSTDET,z,ITEM_SUB-CLASS_____BDSBCL,BDSBCL,ITEM_SUB-CLASS
z______POHSTDET,POHSTDET,z______POHSTDET,ITEM_SUB-CLASS_____BDSBCL,BDSBCL,ITEM_SUB-CLASS
z______POHSTDET,POHSTDET,z______POHSTDET,W_=_WEIGHTED_P_=_PIECE_F_=_FOOT_M_=_METER_K_=_KILO_____BDICOD,BDICOD,W_=_WEIGHTED_P_=_PIECE_F_=_FOOT_M_=_METER_K_=_KILO
z______POHSTDET,_POHSTDET,z,W_=_WEIGHTED_P_=_PIECE_F_=_FOOT_M_=_METER_K_=_KILO_____BDICOD,BDICOD,W_=_WEIGHTED_P_=_PIECE_F_=_FOOT_M_=_METER_K_=_KILO
z______POHSTDET,_POHSTDET,z,"C_=_COIL_ITEM_T_=_NON-COIL_TAGGED_ITEM_""_""=_NON-TA_____BDTCOD",,
z______POHSTDET,POHSTDET,z______POHSTDET,"C_=_COIL_ITEM_T_=_NON-COIL_TAGGED_ITEM_""_""=_NON-TA_____BDTCOD",,
z______POHSTDET,POHSTDET,z______POHSTDET,Dimen._Expressed_Imperial/Metric_____BDDEXP,BDDEXP,Dimen._Expressed_Imperial/Metric
z______POHSTDET,_POHSTDET,z,Dimen._Expressed_Imperial/Metric_____BDDEXP,BDDEXP,Dimen._Expressed_Imperial/Metric
z______POHSTDET,_POHSTDET,z,Company_SMO_____BDCSMO,BDCSMO,Company_SMO
z______POHSTDET,POHSTDET,z______POHSTDET,Company_SMO_____BDCSMO,BDCSMO,Company_SMO
z______POHSTDET,POHSTDET,z______POHSTDET,Ordered_Gauge_Nom_____BDONOM,BDONOM,Ordered_Gauge_Nom
z______POHSTDET,_POHSTDET,z,Ordered_Gauge_Nom_____BDONOM,BDONOM,Ordered_Gauge_Nom
z______POHSTDET,_POHSTDET,z,Ordered_Gauge_Min_____BDOMIN,BDOMIN,Ordered_Gauge_Min
z______POHSTDET,POHSTDET,z______POHSTDET,Ordered_Gauge_Min_____BDOMIN,BDOMIN,Ordered_Gauge_Min
z______POHSTDET,POHSTDET,z______POHSTDET,Ordered_Gauge_Max_____BDOMAX,BDOMAX,Ordered_Gauge_Max
z______POHSTDET,_POHSTDET,z,Ordered_Gauge_Max_____BDOMAX,BDOMAX,Ordered_Gauge_Max
z______POHSTDET,_POHSTDET,z,35_POSITION_DESCRIPTION_____BDMSCD,BDMSCD,35_POSITION_DESCRIPTION
z______POHSTDET,POHSTDET,z______POHSTDET,35_POSITION_DESCRIPTION_____BDMSCD,BDMSCD,35_POSITION_DESCRIPTION
z______POHSTDET,POHSTDET,z______POHSTDET,Equalized_(Y/N)_____BDEQYN,BDEQYN,Equalized_(Y/N)
z______POHSTDET,_POHSTDET,z,Equalized_(Y/N)_____BDEQYN,BDEQYN,Equalized_(Y/N)
z______POHSTDET,_POHSTDET,z,Equalization_Point_Description_____BDEQPD,BDEQPD,Equalization_Point_Description
z______POHSTDET,POHSTDET,z______POHSTDET,Equalization_Point_Description_____BDEQPD,BDEQPD,Equalization_Point_Description
z______POHSTDET,POHSTDET,z______POHSTDET,Original_Ordered__Quantity_____BDOOQ,BDOOQ,Original_Ordered__Quantity
z______POHSTDET,_POHSTDET,z,Original_Ordered__Quantity_____BDOOQ,BDOOQ,Original_Ordered__Quantity
z______POHSTDET,_POHSTDET,z,Ordered_UOM_____BDOUOM,BDOUOM,Ordered_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Ordered_UOM_____BDOUOM,BDOUOM,Ordered_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Original_Inventory_Quantity_____BDOQOO,BDOQOO,Original_Inventory_Quantity
z______POHSTDET,_POHSTDET,z,Original_Inventory_Quantity_____BDOQOO,BDOQOO,Original_Inventory_Quantity
z______POHSTDET,_POHSTDET,z,Inventory_UOM_____BDIUOM,BDIUOM,Inventory_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Inventory_UOM_____BDIUOM,BDIUOM,Inventory_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Theo/Actual_Flag_____BDTACD,BDTACD,Theo/Actual_Flag
z______POHSTDET,_POHSTDET,z,Theo/Actual_Flag_____BDTACD,BDTACD,Theo/Actual_Flag
z______POHSTDET,_POHSTDET,z,Current_Quantity_Ordered_/_Received_____BDCQTY,BDCQTY,Current_Quantity_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Current_Quantity_Ordered_/_Received_____BDCQTY,BDCQTY,Current_Quantity_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Current_Quantity_UOM_Ordered_/_Received_____BDQUOM,BDQUOM,Current_Quantity_UOM_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Current_Quantity_UOM_Ordered_/_Received_____BDQUOM,BDQUOM,Current_Quantity_UOM_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Current_Inv._Quantity_Ordered_/_Received_____BDCQOO,BDCQOO,Current_Inv._Quantity_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Current_Inv._Quantity_Ordered_/_Received_____BDCQOO,BDCQOO,Current_Inv._Quantity_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Theo._Pounds_Ordered_/_Received_____BDTLB,BDTLB,Theo._Pounds_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Theo._Pounds_Ordered_/_Received_____BDTLB,BDTLB,Theo._Pounds_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Theo._Pieces_Ordered_/_Received_____BDTPC,BDTPC,Theo._Pieces_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Theo._Pieces_Ordered_/_Received_____BDTPC,BDTPC,Theo._Pieces_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Theo._Feet_Ordered_/_Received_____BDTFT,BDTFT,Theo._Feet_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Theo._Feet_Ordered_/_Received_____BDTFT,BDTFT,Theo._Feet_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Theo._Square_Feet_Ordered_/_Received_____BDTSFT,BDTSFT,Theo._Square_Feet_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Theo._Square_Feet_Ordered_/_Received_____BDTSFT,BDTSFT,Theo._Square_Feet_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Theo._Meters_Ordered_/_Received_____BDTMTR,BDTMTR,Theo._Meters_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Theo._Meters_Ordered_/_Received_____BDTMTR,BDTMTR,Theo._Meters_Ordered_/_Received
z______POHSTDET,_POHSTDET,z,Theo_Kilos_Ordered_/_Received_____BDTKG,BDTKG,Theo_Kilos_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Theo_Kilos_Ordered_/_Received_____BDTKG,BDTKG,Theo_Kilos_Ordered_/_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Total_Inventory_Quantity_Received_____BDTIQR,BDTIQR,Total_Inventory_Quantity_Received
z______POHSTDET,_POHSTDET,z,Total_Inventory_Quantity_Received_____BDTIQR,BDTIQR,Total_Inventory_Quantity_Received
z______POHSTDET,_POHSTDET,z,Split_Quantity_____BDSQTY,BDSQTY,Split_Quantity
z______POHSTDET,POHSTDET,z______POHSTDET,Split_Quantity_____BDSQTY,BDSQTY,Split_Quantity
z______POHSTDET,POHSTDET,z______POHSTDET,Material_Cost_____BDMCST,BDMCST,Material_Cost
z______POHSTDET,_POHSTDET,z,Material_Cost_____BDMCST,BDMCST,Material_Cost
z______POHSTDET,_POHSTDET,z,Material_Cost_UOM_____BDCUOM,BDCUOM,Material_Cost_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Material_Cost_UOM_____BDCUOM,BDCUOM,Material_Cost_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Extended_Material_Cost_____BDEMCS,BDEMCS,Extended_Material_Cost
z______POHSTDET,_POHSTDET,z,Extended_Material_Cost_____BDEMCS,BDEMCS,Extended_Material_Cost
z______POHSTDET,_POHSTDET,z,Freight_Cost_Inbound_/_Full_____BDFCST,BDFCST,Freight_Cost_Inbound_/_Full
z______POHSTDET,POHSTDET,z______POHSTDET,Freight_Cost_Inbound_/_Full_____BDFCST,BDFCST,Freight_Cost_Inbound_/_Full
z______POHSTDET,POHSTDET,z______POHSTDET,Freight_Cost_UOM_Inbound_/_Full_____BDFUOM,BDFUOM,Freight_Cost_UOM_Inbound_/_Full
z______POHSTDET,_POHSTDET,z,Freight_Cost_UOM_Inbound_/_Full_____BDFUOM,BDFUOM,Freight_Cost_UOM_Inbound_/_Full
z______POHSTDET,_POHSTDET,z,Extended_Freight_Cost_Inbound_/_Full_____BDEFCS,BDEFCS,Extended_Freight_Cost_Inbound_/_Full
z______POHSTDET,POHSTDET,z______POHSTDET,Extended_Freight_Cost_Inbound_/_Full_____BDEFCS,BDEFCS,Extended_Freight_Cost_Inbound_/_Full
z______POHSTDET,POHSTDET,z______POHSTDET,Equalized_Freight_Cost_____BDECST,BDECST,Equalized_Freight_Cost
z______POHSTDET,_POHSTDET,z,Equalized_Freight_Cost_____BDECST,BDECST,Equalized_Freight_Cost
z______POHSTDET,_POHSTDET,z,Equalized_Freight_Cost_UOM_____BDEUOM,BDEUOM,Equalized_Freight_Cost_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Equalized_Freight_Cost_UOM_____BDEUOM,BDEUOM,Equalized_Freight_Cost_UOM
z______POHSTDET,POHSTDET,z______POHSTDET,Extended_Equalized_Freight_Cost_____BDEECS,BDEECS,Extended_Equalized_Freight_Cost
z______POHSTDET,_POHSTDET,z,Extended_Equalized_Freight_Cost_____BDEECS,BDEECS,Extended_Equalized_Freight_Cost
z______POHSTDET,_POHSTDET,z,Extended_Additional_Charge_Cost_____BDEACS,BDEACS,Extended_Additional_Charge_Cost
z______POHSTDET,POHSTDET,z______POHSTDET,Extended_Additional_Charge_Cost_____BDEACS,BDEACS,Extended_Additional_Charge_Cost
z______POHSTDET,POHSTDET,z______POHSTDET,Extended_Whole_Ord_Charge_Cost_____BDEWCS,BDEWCS,Extended_Whole_Ord_Charge_Cost
z______POHSTDET,_POHSTDET,z,Extended_Whole_Ord_Charge_Cost_____BDEWCS,BDEWCS,Extended_Whole_Ord_Charge_Cost
z______POHSTDET,_POHSTDET,z,Salesman_District_Number_____BDSMD,BDSMD,Salesman_District_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Salesman_District_Number_____BDSMD,BDSMD,Salesman_District_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Salesman_____BDSMAN,BDSMAN,Salesman
z______POHSTDET,_POHSTDET,z,Salesman_____BDSMAN,BDSMAN,Salesman
z______POHSTDET,_POHSTDET,z,Customer_District_Number_____BDCDIS,BDCDIS,Customer_District_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Customer_District_Number_____BDCDIS,BDCDIS,Customer_District_Number
z______POHSTDET,POHSTDET,z______POHSTDET,CUSTOMER_NUMBER_____BDCUST,BDCUST,CUSTOMER_NUMBER
z______POHSTDET,_POHSTDET,z,CUSTOMER_NUMBER_____BDCUST,BDCUST,CUSTOMER_NUMBER
z______POHSTDET,_POHSTDET,z,Linked_Order_District_Number_____BDLOD,BDLOD,Linked_Order_District_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Linked_Order_District_Number_____BDLOD,BDLOD,Linked_Order_District_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Linked_Order_Number_____BDLOR#,BDLOR#,Linked_Order_Number
z______POHSTDET,_POHSTDET,z,Linked_Order_Number_____BDLOR#,BDLOR#,Linked_Order_Number
z______POHSTDET,_POHSTDET,z,B=Buyout_D=Mill_Direct_____BDLTYP,BDLTYP,B=Buyout_D=Mill_Direct
z______POHSTDET,POHSTDET,z______POHSTDET,B=Buyout_D=Mill_Direct_____BDLTYP,BDLTYP,B=Buyout_D=Mill_Direct
z______POHSTDET,POHSTDET,z______POHSTDET,Linked_Main_Line_Number_____BDMLIN,BDMLIN,Linked_Main_Line_Number
z______POHSTDET,_POHSTDET,z,Linked_Main_Line_Number_____BDMLIN,BDMLIN,Linked_Main_Line_Number
z______POHSTDET,_POHSTDET,z,Linked_Used_Line_Number_____BDULIN,BDULIN,Linked_Used_Line_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Linked_Used_Line_Number_____BDULIN,BDULIN,Linked_Used_Line_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Reserved_Quantity_____BDRESV,BDRESV,Reserved_Quantity
z______POHSTDET,_POHSTDET,z,Reserved_Quantity_____BDRESV,BDRESV,Reserved_Quantity
z______POHSTDET,_POHSTDET,z,Remote_Inventory_Vendor_Number_____BDRIV,BDRIV,Remote_Inventory_Vendor_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Remote_Inventory_Vendor_Number_____BDRIV,BDRIV,Remote_Inventory_Vendor_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Purchase_Order_Century_____BDPOCC,BDPOCC,Purchase_Order_Century
z______POHSTDET,_POHSTDET,z,Purchase_Order_Century_____BDPOCC,BDPOCC,Purchase_Order_Century
z______POHSTDET,_POHSTDET,z,Purchase_Order_Year_____BDPOYY,BDPOYY,Purchase_Order_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Purchase_Order_Year_____BDPOYY,BDPOYY,Purchase_Order_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Purchase_Order_Month_____BDPOMM,BDPOMM,Purchase_Order_Month
z______POHSTDET,_POHSTDET,z,Purchase_Order_Month_____BDPOMM,BDPOMM,Purchase_Order_Month
z______POHSTDET,_POHSTDET,z,Purchase_Order_Day_____BDPODD,BDPODD,Purchase_Order_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Purchase_Order_Day_____BDPODD,BDPODD,Purchase_Order_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Promise_Century_____BDPRCC,BDPRCC,Promise_Century
z______POHSTDET,_POHSTDET,z,Promise_Century_____BDPRCC,BDPRCC,Promise_Century
z______POHSTDET,_POHSTDET,z,Promise_Year_____BDPRYY,BDPRYY,Promise_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Promise_Year_____BDPRYY,BDPRYY,Promise_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Promise_Month_____BDPRMM,BDPRMM,Promise_Month
z______POHSTDET,_POHSTDET,z,Promise_Month_____BDPRMM,BDPRMM,Promise_Month
z______POHSTDET,_POHSTDET,z,Promise_Day_____BDPRDD,BDPRDD,Promise_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Promise_Day_____BDPRDD,BDPRDD,Promise_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Revised_Promise_Century_____BDRPCC,BDRPCC,Revised_Promise_Century
z______POHSTDET,_POHSTDET,z,Revised_Promise_Century_____BDRPCC,BDRPCC,Revised_Promise_Century
z______POHSTDET,_POHSTDET,z,Revised_Promise_Year_____BDRPYY,BDRPYY,Revised_Promise_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Revised_Promise_Year_____BDRPYY,BDRPYY,Revised_Promise_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Revised_Promise_Month_____BDRPMM,BDRPMM,Revised_Promise_Month
z______POHSTDET,_POHSTDET,z,Revised_Promise_Month_____BDRPMM,BDRPMM,Revised_Promise_Month
z______POHSTDET,_POHSTDET,z,Revised_Promise_Day_____BDRPDD,BDRPDD,Revised_Promise_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Revised_Promise_Day_____BDRPDD,BDRPDD,Revised_Promise_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Rolling_Date_Century_____BDRLCC,BDRLCC,Rolling_Date_Century
z______POHSTDET,_POHSTDET,z,Rolling_Date_Century_____BDRLCC,BDRLCC,Rolling_Date_Century
z______POHSTDET,_POHSTDET,z,Rolling_Date_Year_____BDRLYY,BDRLYY,Rolling_Date_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Rolling_Date_Year_____BDRLYY,BDRLYY,Rolling_Date_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Rolling_Date_Month_____BDRLMM,BDRLMM,Rolling_Date_Month
z______POHSTDET,_POHSTDET,z,Rolling_Date_Month_____BDRLMM,BDRLMM,Rolling_Date_Month
z______POHSTDET,_POHSTDET,z,Rolling_Date_Day_____BDRLDD,BDRLDD,Rolling_Date_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Rolling_Date_Day_____BDRLDD,BDRLDD,Rolling_Date_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Ship_Date_Century_____BDSHCC,BDSHCC,Ship_Date_Century
z______POHSTDET,_POHSTDET,z,Ship_Date_Century_____BDSHCC,BDSHCC,Ship_Date_Century
z______POHSTDET,_POHSTDET,z,Ship_Date_Year_____BDSHYY,BDSHYY,Ship_Date_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Ship_Date_Year_____BDSHYY,BDSHYY,Ship_Date_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Ship_Date_Month_____BDSHMM,BDSHMM,Ship_Date_Month
z______POHSTDET,_POHSTDET,z,Ship_Date_Month_____BDSHMM,BDSHMM,Ship_Date_Month
z______POHSTDET,_POHSTDET,z,Ship_Date_Day_____BDSHDD,BDSHDD,Ship_Date_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Ship_Date_Day_____BDSHDD,BDSHDD,Ship_Date_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Estimated_Arrival_Century_____BDEACC,BDEACC,Estimated_Arrival_Century
z______POHSTDET,_POHSTDET,z,Estimated_Arrival_Century_____BDEACC,BDEACC,Estimated_Arrival_Century
z______POHSTDET,_POHSTDET,z,Estimated_Arrival_Year_____BDEAYY,BDEAYY,Estimated_Arrival_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Estimated_Arrival_Year_____BDEAYY,BDEAYY,Estimated_Arrival_Year
z______POHSTDET,POHSTDET,z______POHSTDET,Estimated_Arrival_Month_____BDEAMM,BDEAMM,Estimated_Arrival_Month
z______POHSTDET,_POHSTDET,z,Estimated_Arrival_Month_____BDEAMM,BDEAMM,Estimated_Arrival_Month
z______POHSTDET,_POHSTDET,z,Estimated_Arrival_Day_____BDEADD,BDEADD,Estimated_Arrival_Day
z______POHSTDET,POHSTDET,z______POHSTDET,Estimated_Arrival_Day_____BDEADD,BDEADD,Estimated_Arrival_Day
z______POHSTDET,POHSTDET,z______POHSTDET,In_Transit_Material_Flag_____BDINTR,BDINTR,In_Transit_Material_Flag
z______POHSTDET,_POHSTDET,z,In_Transit_Material_Flag_____BDINTR,BDINTR,In_Transit_Material_Flag
z______POHSTDET,_POHSTDET,z,Additional_Charge_Flag_____BDADCH,BDADCH,Additional_Charge_Flag
z______POHSTDET,POHSTDET,z______POHSTDET,Additional_Charge_Flag_____BDADCH,BDADCH,Additional_Charge_Flag
z______POHSTDET,POHSTDET,z______POHSTDET,Whole_Ord_Charge__Flag_____BDWOCH,BDWOCH,Whole_Ord_Charge__Flag
z______POHSTDET,_POHSTDET,z,Whole_Ord_Charge__Flag_____BDWOCH,BDWOCH,Whole_Ord_Charge__Flag
z______POHSTDET,_POHSTDET,z,Vendor_Quantity_Received_____BDVQTY,BDVQTY,Vendor_Quantity_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Vendor_Quantity_Received_____BDVQTY,BDVQTY,Vendor_Quantity_Received
z______POHSTDET,POHSTDET,z______POHSTDET,Vendor_Quantity_UOM_____BDVUOM,BDVUOM,Vendor_Quantity_UOM
z______POHSTDET,_POHSTDET,z,Vendor_Quantity_UOM_____BDVUOM,BDVUOM,Vendor_Quantity_UOM
z______POHSTDET,_POHSTDET,z,Received_Century_____BDRCCC,BDRCCC,Received_Century
z______POHSTDET,POHSTDET,z______POHSTDET,Received_Century_____BDRCCC,BDRCCC,Received_Century
z______POHSTDET,POHSTDET,z______POHSTDET,Received_Year_____BDRCYY,BDRCYY,Received_Year
z______POHSTDET,_POHSTDET,z,Received_Year_____BDRCYY,BDRCYY,Received_Year
z______POHSTDET,_POHSTDET,z,Received_Month_____BDRCMM,BDRCMM,Received_Month
z______POHSTDET,POHSTDET,z______POHSTDET,Received_Month_____BDRCMM,BDRCMM,Received_Month
z______POHSTDET,POHSTDET,z______POHSTDET,Received_Day_____BDRCDD,BDRCDD,Received_Day
z______POHSTDET,_POHSTDET,z,Received_Day_____BDRCDD,BDRCDD,Received_Day
z______POHSTDET,_POHSTDET,z,Cancel_Date_Century_____BDCNCC,BDCNCC,Cancel_Date_Century
z______POHSTDET,POHSTDET,z______POHSTDET,Cancel_Date_Century_____BDCNCC,BDCNCC,Cancel_Date_Century
z______POHSTDET,POHSTDET,z______POHSTDET,Cancel_Date_Year_____BDCNYY,BDCNYY,Cancel_Date_Year
z______POHSTDET,_POHSTDET,z,Cancel_Date_Year_____BDCNYY,BDCNYY,Cancel_Date_Year
z______POHSTDET,_POHSTDET,z,Cancel_Date_Month_____BDCNMM,BDCNMM,Cancel_Date_Month
z______POHSTDET,POHSTDET,z______POHSTDET,Cancel_Date_Month_____BDCNMM,BDCNMM,Cancel_Date_Month
z______POHSTDET,POHSTDET,z______POHSTDET,Cancel_Date_Day_____BDCNDD,BDCNDD,Cancel_Date_Day
z______POHSTDET,_POHSTDET,z,Cancel_Date_Day_____BDCNDD,BDCNDD,Cancel_Date_Day
z______POHSTDET,_POHSTDET,z,Received_By_____BDRCBY,BDRCBY,Received_By
z______POHSTDET,POHSTDET,z______POHSTDET,Received_By_____BDRCBY,BDRCBY,Received_By
z______POHSTDET,POHSTDET,z______POHSTDET,Inspected_By_____BDINBY,BDINBY,Inspected_By
z______POHSTDET,_POHSTDET,z,Inspected_By_____BDINBY,BDINBY,Inspected_By
z______POHSTDET,_POHSTDET,z,RECEIPT_CONDITION_____BDRPC,BDRPC,RECEIPT_CONDITION
z______POHSTDET,POHSTDET,z______POHSTDET,RECEIPT_CONDITION_____BDRPC,BDRPC,RECEIPT_CONDITION
z______POHSTDET,POHSTDET,z______POHSTDET,Freight_Terms_(MOP)_____BDFRTR,BDFRTR,Freight_Terms_(MOP)
z______POHSTDET,_POHSTDET,z,Freight_Terms_(MOP)_____BDFRTR,BDFRTR,Freight_Terms_(MOP)
z______POHSTDET,_POHSTDET,z,Freight_Vendor_Number_____BDFRV,BDFRV,Freight_Vendor_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Freight_Vendor_Number_____BDFRV,BDFRV,Freight_Vendor_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Bill_of_Lading_____BDBOL,BDBOL,Bill_of_Lading
z______POHSTDET,_POHSTDET,z,Bill_of_Lading_____BDBOL,BDBOL,Bill_of_Lading
z______POHSTDET,_POHSTDET,z,Carrier_Weight_____BDCWGT,BDCWGT,Carrier_Weight
z______POHSTDET,POHSTDET,z______POHSTDET,Carrier_Weight_____BDCWGT,BDCWGT,Carrier_Weight
z______POHSTDET,POHSTDET,z______POHSTDET,RECEIVER_#_____BDRCV,BDRCV,RECEIVER_#
z______POHSTDET,_POHSTDET,z,RECEIVER_#_____BDRCV,BDRCV,RECEIVER_#
z______POHSTDET,_POHSTDET,z,Mill_____BDMILL,BDMILL,Mill
z______POHSTDET,POHSTDET,z______POHSTDET,Mill_____BDMILL,BDMILL,Mill
z______POHSTDET,POHSTDET,z______POHSTDET,Vessel_____BDVESL,BDVESL,Vessel
z______POHSTDET,_POHSTDET,z,Vessel_____BDVESL,BDVESL,Vessel
z______POHSTDET,_POHSTDET,z,Voyage_____BDVOYG,BDVOYG,Voyage
z______POHSTDET,POHSTDET,z______POHSTDET,Voyage_____BDVOYG,BDVOYG,Voyage
z______POHSTDET,POHSTDET,z______POHSTDET,Country_____BDCTRY,BDCTRY,Country
z______POHSTDET,_POHSTDET,z,Country_____BDCTRY,BDCTRY,Country
z______POHSTDET,_POHSTDET,z,Port_of_Entry_____BDPORT,BDPORT,Port_of_Entry
z______POHSTDET,POHSTDET,z______POHSTDET,Port_of_Entry_____BDPORT,BDPORT,Port_of_Entry
z______POHSTDET,POHSTDET,z______POHSTDET,Purchase_Order_Batch_District_____BDBDIS,BDBDIS,Purchase_Order_Batch_District
z______POHSTDET,_POHSTDET,z,Purchase_Order_Batch_District_____BDBDIS,BDBDIS,Purchase_Order_Batch_District
z______POHSTDET,_POHSTDET,z,P/O_Receiving_Batch/Register_Seq_Number_____BDBTCH,BDBTCH,P/O_Receiving_Batch/Register_Seq_Number
z______POHSTDET,POHSTDET,z______POHSTDET,P/O_Receiving_Batch/Register_Seq_Number_____BDBTCH,BDBTCH,P/O_Receiving_Batch/Register_Seq_Number
z______POHSTDET,POHSTDET,z______POHSTDET,Processed_Code_____BDPRCD,BDPRCD,Processed_Code
z______POHSTDET,_POHSTDET,z,Processed_Code_____BDPRCD,BDPRCD,Processed_Code
z______POHSTDET,_POHSTDET,z,A/P_Status_____BDASTS,BDASTS,A/P_Status
