GLPYY,GLTRNT,GLTRN#,GLBTCH,GLREF,GLAMTQ
25,IA,0,36791,"51657          ",-1505.13
25,IA,0,36791,"51657          ",-166.17
25,IA,0,36791,"51657          ",166.17
25,IA,0,36791,"51657          ",1505.13
25,IA,0,36791,"51657          ",1671.30
25,IA,0,36793,"50171          ",-514.99
25,IA,0,36793,"50171          ",-327.78
25,IA,0,36793,"50171          ",-187.21
25,IA,0,36793,"50171          ",187.21
25,IA,0,36793,"50171          ",327.78
25,IA,0,36793,"50171          ",514.99
25,IA,0,36794,"52034          ",-383.46
25,IA,0,36794,"52034          ",-318.68
25,IA,0,36794,"52034          ",-64.78
25,IA,0,36794,"52034          ",64.78
25,IA,0,36794,"52034          ",318.68
25,IA,0,36794,"52034          ",383.46
25,IA,0,36795,"50422          ",-841.96
25,IA,0,36795,"50422          ",-627.12
25,IA,0,36795,"50422          ",-214.83
25,IA,0,36795,"50422          ",214.83
25,IA,0,36795,"50422          ",627.12
25,IA,0,36795,"50422          ",841.96
25,IA,0,36796,"50087          ",-1651.39
25,IA,0,36796,"50087          ",-1103.40
25,IA,0,36796,"50087          ",-547.99
25,IA,0,36796,"50087          ",547.99
25,IA,0,36796,"50087          ",1103.40
25,IA,0,36796,"50087          ",1651.39
25,IA,0,36797,"50422          ",-627.12
25,IA,0,36797,"50422          ",-512.78
25,IA,0,36797,"50422          ",-114.34
25,IA,0,36797,"50422          ",114.34
25,IA,0,36797,"50422          ",512.78
25,IA,0,36797,"50422          ",627.12
25,IA,0,36798,"51844          ",-1223.44
25,IA,0,36798,"51844          ",-1148.11
25,IA,0,36798,"51844          ",-75.32
25,IA,0,36798,"51844          ",75.32
25,IA,0,36798,"51844          ",1148.11
25,IA,0,36798,"51844          ",1223.44
25,IA,0,36799,"50422          ",-512.78
25,IA,0,36799,"50422          ",-381.10
25,IA,0,36799,"50422          ",-131.68
25,IA,0,36799,"50422          ",131.68
25,IA,0,36799,"50422          ",381.10
25,IA,0,36799,"50422          ",512.78
25,IA,0,36800,"51294          ",-4340.13
25,IA,0,36800,"51294          ",-4003.85
25,IA,0,36800,"51294          ",-336.33
25,IA,0,36800,"51294          ",336.33
25,IA,0,36800,"51294          ",4003.85
25,IA,0,36800,"51294          ",4340.13
25,IA,0,36801,"50169          ",-755.88
25,IA,0,36801,"50169          ",-543.29
25,IA,0,36801,"50169          ",-212.59
25,IA,0,36801,"50169          ",212.59
25,IA,0,36801,"50169          ",543.29
25,IA,0,36801,"50169          ",755.88
25,IA,0,36802,"50688          ",-1669.88
25,IA,0,36802,"50688          ",-865.43
25,IA,0,36802,"50688          ",-804.44
25,IA,0,36802,"50688          ",804.44
25,IA,0,36802,"50688          ",865.43
25,IA,0,36802,"50688          ",1669.88
25,IA,0,36803,"50169          ",-1818.84
25,IA,0,36803,"50169          ",-1078.74
25,IA,0,36803,"50169          ",-740.10
25,IA,0,36803,"50169          ",740.10
25,IA,0,36803,"50169          ",1078.74
25,IA,0,36803,"50169          ",1818.84
25,IA,0,36804,"50213          ",-1282.03
25,IA,0,36804,"50213          ",-1145.74
25,IA,0,36804,"50213          ",-136.26
25,IA,0,36804,"50213          ",136.26
25,IA,0,36804,"50213          ",1145.74
25,IA,0,36804,"50213          ",1282.03
25,IA,0,36805,"50218          ",-496.62
25,IA,0,36805,"50218          ",-319.59
25,IA,0,36805,"50218          ",-177.03
25,IA,0,36805,"50218          ",177.03
25,IA,0,36805,"50218          ",319.59
25,IA,0,36805,"50218          ",496.62
25,IA,0,36806,"50939          ",-1246.40
25,IA,0,36806,"50939          ",-654.59
25,IA,0,36806,"50939          ",-591.81
25,IA,0,36806,"50939          ",591.81
25,IA,0,36806,"50939          ",654.59
25,IA,0,36806,"50939          ",1246.40
25,IA,0,36807,"50939          ",-413.96
25,IA,0,36807,"50939          ",-216.69
25,IA,0,36807,"50939          ",-197.27
25,IA,0,36807,"50939          ",197.27
25,IA,0,36807,"50939          ",216.69
25,IA,0,36807,"50939          ",413.96
25,IA,0,36808,"50162          ",-863.72
25,IA,0,36808,"50162          ",-789.89
25,IA,0,36808,"50162          ",-73.84
25,IA,0,36808,"50162          ",73.84
25,IA,0,36808,"50162          ",789.89
25,IA,0,36808,"50162          ",863.72
25,IA,0,36810,"51947          ",-661.22
25,IA,0,36810,"51947          ",-524.75
25,IA,0,36810,"51947          ",-136.47
25,IA,0,36810,"51947          ",136.47
25,IA,0,36810,"51947          ",524.75
25,IA,0,36810,"51947          ",661.22
25,IA,0,36812,"50171          ",-1479.57
25,IA,0,36812,"50171          ",-1226.74
25,IA,0,36812,"50171          ",-252.83
25,IA,0,36812,"50171          ",252.83
25,IA,0,36812,"50171          ",1226.74
25,IA,0,36812,"50171          ",1479.57
25,IA,0,36813,"50171          ",-252.83
25,IA,0,36813,"50171          ",252.83
25,IA,0,36814,"52340          ",-356.39
25,IA,0,36814,"52340          ",-332.42
25,IA,0,36814,"52340          ",-23.97
25,IA,0,36814,"52340          ",23.97
25,IA,0,36814,"52340          ",332.42
25,IA,0,36814,"52340          ",356.39
25,IA,0,36815,"52340          ",-1069.17
25,IA,0,36815,"52340          ",-1000.40
25,IA,0,36815,"52340          ",-68.76
25,IA,0,36815,"52340          ",68.76
25,IA,0,36815,"52340          ",1000.40
25,IA,0,36815,"52340          ",1069.17
25,IA,0,36816,"52340          ",-356.39
25,IA,0,36816,"52340          ",-267.82
25,IA,0,36816,"52340          ",-88.57
25,IA,0,36816,"52340          ",88.57
25,IA,0,36816,"52340          ",267.82
25,IA,0,36816,"52340          ",356.39
25,IA,0,36817,"50840          ",-1965.48
25,IA,0,36817,"50840          ",-1223.17
25,IA,0,36817,"50840          ",-742.31
25,IA,0,36817,"50840          ",742.31
25,IA,0,36817,"50840          ",1223.17
25,IA,0,36817,"50840          ",1965.48
25,IA,0,36818,"50546          ",-752.38
25,IA,0,36818,"50546          ",-447.71
25,IA,0,36818,"50546          ",-304.67
25,IA,0,36818,"50546          ",304.67
25,IA,0,36818,"50546          ",447.71
25,IA,0,36818,"50546          ",752.38
25,IA,0,36819,"50027          ",-6877.19
25,IA,0,36819,"50027          ",-5876.38
25,IA,0,36819,"50027          ",-1000.80
25,IA,0,36819,"50027          ",1000.80
25,IA,0,36819,"50027          ",5876.38
25,IA,0,36819,"50027          ",6877.19
25,IA,0,36820,"50462          ",-28.17
25,IA,0,36820,"50462          ",-25.61
25,IA,0,36820,"50462          ",-2.57
25,IA,0,36820,"50462          ",2.57
25,IA,0,36820,"50462          ",25.61
25,IA,0,36820,"50462          ",28.17
25,IA,0,36821,"52487          ",-9161.36
25,IA,0,36821,"52487          ",-8004.17
25,IA,0,36821,"52487          ",-1157.17
25,IA,0,36821,"52487          ",1157.17
25,IA,0,36821,"52487          ",8004.17
25,IA,0,36821,"52487          ",9161.36
25,IA,0,36822,"50025          ",-2672.70
25,IA,0,36822,"50025          ",-941.44
25,IA,0,36822,"50025          ",-668.08
25,IA,0,36822,"50025          ",-273.36
25,IA,0,36822,"50025          ",-151.99
25,IA,0,36822,"50025          ",151.99
25,IA,0,36822,"50025          ",273.36
25,IA,0,36822,"50025          ",668.08
25,IA,0,36822,"50025          ",941.44
25,IA,0,36822,"50025          ",2672.70
25,IA,0,36823,"50095          ",-726.53
25,IA,0,36823,"50095          ",-670.69
25,IA,0,36823,"50095          ",-55.84
25,IA,0,36823,"50095          ",55.84
25,IA,0,36823,"50095          ",670.69
25,IA,0,36823,"50095          ",726.53
25,IA,0,36824,"52166          ",-1985.60
25,IA,0,36824,"52166          ",-1445.70
25,IA,0,36824,"52166          ",-539.90
25,IA,0,36824,"52166          ",539.90
25,IA,0,36824,"52166          ",1445.70
25,IA,0,36824,"52166          ",1985.60
25,IA,0,36825,"50226          ",-1577.75
25,IA,0,36825,"50226          ",-1046.47
25,IA,0,36825,"50226          ",-531.28
25,IA,0,36825,"50226          ",531.28
25,IA,0,36825,"50226          ",1046.47
25,IA,0,36825,"50226          ",1577.75
25,IA,0,36826,"50950          ",-12781.50
25,IA,0,36826,"50950          ",-8628.65
25,IA,0,36826,"50950          ",-4152.86
25,IA,0,36826,"50950          ",4152.86
25,IA,0,36826,"50950          ",8628.65
25,IA,0,36826,"50950          ",12781.50
25,IA,0,36827,"51971          ",-3403.63
25,IA,0,36827,"51971          ",-2166.96
25,IA,0,36827,"51971          ",-1236.67
25,IA,0,36827,"51971          ",1236.67
25,IA,0,36827,"51971          ",2166.96
25,IA,0,36827,"51971          ",3403.63
25,IA,0,36828,"51859          ",-2962.00
25,IA,0,36828,"51859          ",-2745.98
25,IA,0,36828,"51859          ",-216.02
25,IA,0,36828,"51859          ",216.02
25,IA,0,36828,"51859          ",2745.98
25,IA,0,36828,"51859          ",2962.00
25,IA,0,36829,"50250          ",-597.04
25,IA,0,36829,"50250          ",-304.71
25,IA,0,36829,"50250          ",-292.32
25,IA,0,36829,"50250          ",292.32
25,IA,0,36829,"50250          ",304.71
25,IA,0,36829,"50250          ",597.04
25,IA,0,36830,"52215          ",-212.91
25,IA,0,36830,"52215          ",-160.66
25,IA,0,36830,"52215          ",-52.25
25,IA,0,36830,"52215          ",52.25
25,IA,0,36830,"52215          ",160.66
25,IA,0,36830,"52215          ",212.91
25,IA,0,36831,"50462          ",-25.61
25,IA,0,36831,"50462          ",-22.41
25,IA,0,36831,"50462          ",-3.20
25,IA,0,36831,"50462          ",3.20
25,IA,0,36831,"50462          ",22.41
25,IA,0,36831,"50462          ",25.61
25,IA,0,36832,"50097          ",-917.40
25,IA,0,36832,"50097          ",-524.23
25,IA,0,36832,"50097          ",-393.17
25,IA,0,36832,"50097          ",393.17
25,IA,0,36832,"50097          ",524.23
25,IA,0,36832,"50097          ",917.40
25,IA,0,36833,"50250          ",-740.10
25,IA,0,36833,"50250          ",-510.02
25,IA,0,36833,"50250          ",-230.08
25,IA,0,36833,"50250          ",230.08
25,IA,0,36833,"50250          ",510.02
25,IA,0,36833,"50250          ",740.10
25,IA,0,36838,"51257          ",-4589.99
25,IA,0,36838,"51257          ",-3699.67
25,IA,0,36838,"51257          ",-613.25
25,IA,0,36838,"51257          ",613.25
25,IA,0,36838,"51257          ",3699.67
25,IA,0,36838,"51257          ",4589.99
25,IA,0,36839,"51318          ",-3103.05
25,IA,0,36839,"51318          ",-1908.68
25,IA,0,36839,"51318          ",-1194.37
25,IA,0,36839,"51318          ",1194.37
25,IA,0,36839,"51318          ",1908.68
25,IA,0,36839,"51318          ",3103.05
25,IA,0,36840,"51013          ",-3127.07
25,IA,0,36840,"51013          ",-2305.68
25,IA,0,36840,"51013          ",-821.39
25,IA,0,36840,"51013          ",821.39
25,IA,0,36840,"51013          ",2305.68
25,IA,0,36840,"51013          ",3127.07
25,IA,0,36841,"50234          ",-2342.71
25,IA,0,36841,"50234          ",-1370.37
25,IA,0,36841,"50234          ",-972.34
25,IA,0,36841,"50234          ",972.34
25,IA,0,36841,"50234          ",1370.37
25,IA,0,36841,"50234          ",2342.71
25,IA,0,36842,"52367          ",-514.19
25,IA,0,36842,"52367          ",-339.20
25,IA,0,36842,"52367          ",-175.00
25,IA,0,36842,"52367          ",175.00
25,IA,0,36842,"52367          ",339.20
25,IA,0,36842,"52367          ",514.19
25,IA,0,36844,"51181          ",-2326.31
25,IA,0,36844,"51181          ",-1744.91
25,IA,0,36844,"51181          ",-581.40
25,IA,0,36844,"51181          ",581.40
25,IA,0,36844,"51181          ",1744.91
25,IA,0,36844,"51181          ",2326.31
25,IA,0,36845,"50015          ",-6195.79
25,IA,0,36845,"50015          ",-4753.67
25,IA,0,36845,"50015          ",-1442.12
25,IA,0,36845,"50015          ",1442.12
25,IA,0,36845,"50015          ",4753.67
25,IA,0,36845,"50015          ",6195.79
25,IA,0,36846,"50378          ",-1739.14
25,IA,0,36846,"50378          ",-1200.75
25,IA,0,36846,"50378          ",-538.39
25,IA,0,36846,"50378          ",538.39
25,IA,0,36846,"50378          ",1200.75
25,IA,0,36846,"50378          ",1739.14
25,IA,0,36847,"52230          ",-10127.05
25,IA,0,36847,"52230          ",-5953.23
25,IA,0,36847,"52230          ",-4173.83
25,IA,0,36847,"52230          ",4173.83
25,IA,0,36847,"52230          ",5953.23
25,IA,0,36847,"52230          ",10127.05
25,IA,0,36848,"50307          ",-828.60
25,IA,0,36848,"50307          ",-774.31
25,IA,0,36848,"50307          ",-54.28
25,IA,0,36848,"50307          ",54.28
25,IA,0,36848,"50307          ",774.31
25,IA,0,36848,"50307          ",828.60
25,IA,0,36849,"50427          ",-1625.11
25,IA,0,36849,"50427          ",-1279.10
25,IA,0,36849,"50427          ",-346.02
25,IA,0,36849,"50427          ",346.02
25,IA,0,36849,"50427          ",1279.10
25,IA,0,36849,"50427          ",1625.11
25,IA,0,36851,"50274          ",-2804.96
25,IA,0,36851,"50274          ",-1784.80
25,IA,0,36851,"50274          ",-1020.16
25,IA,0,36851,"50274          ",1020.16
25,IA,0,36851,"50274          ",1784.80
25,IA,0,36851,"50274          ",2804.96
25,IA,0,36852,"51772          ",-1019.78
25,IA,0,36852,"51772          ",-560.83
25,IA,0,36852,"51772          ",-458.95
25,IA,0,36852,"51772          ",458.95
25,IA,0,36852,"51772          ",560.83
25,IA,0,36852,"51772          ",1019.78
25,IA,0,36853,"52030          ",-3641.34
25,IA,0,36853,"52030          ",-2383.92
25,IA,0,36853,"52030          ",-1257.42
25,IA,0,36853,"52030          ",1257.42
25,IA,0,36853,"52030          ",2383.92
25,IA,0,36853,"52030          ",3641.34
25,IA,0,36855,"51592          ",-3260.93
25,IA,0,36855,"51592          ",-2021.56
25,IA,0,36855,"51592          ",-1239.36
25,IA,0,36855,"51592          ",1239.36
25,IA,0,36855,"51592          ",2021.56
25,IA,0,36855,"51592          ",3260.93
25,IA,0,36856,"51592          ",-2021.56
25,IA,0,36856,"51592          ",-1071.00
25,IA,0,36856,"51592          ",-950.57
25,IA,0,36856,"51592          ",950.57
25,IA,0,36856,"51592          ",1071.00
25,IA,0,36856,"51592          ",2021.56
25,IA,0,36857,"51133          ",-410.28
25,IA,0,36857,"51133          ",-223.62
25,IA,0,36857,"51133          ",-186.66
25,IA,0,36857,"51133          ",186.66
25,IA,0,36857,"51133          ",223.62
25,IA,0,36857,"51133          ",410.28
25,IA,0,36858,"50583          ",-302.12
25,IA,0,36858,"50583          ",-164.07
25,IA,0,36858,"50583          ",-138.05
25,IA,0,36858,"50583          ",138.05
25,IA,0,36858,"50583          ",164.07
25,IA,0,36858,"50583          ",302.12
25,IA,0,36859,"50583          ",-302.12
25,IA,0,36859,"50583          ",-164.07
25,IA,0,36859,"50583          ",-138.05
25,IA,0,36859,"50583          ",138.05
25,IA,0,36859,"50583          ",164.07
25,IA,0,36859,"50583          ",302.12
25,IA,0,36860,"50878          ",-1006.53
25,IA,0,36860,"50878          ",-764.20
25,IA,0,36860,"50878          ",-242.33
25,IA,0,36860,"50878          ",242.33
25,IA,0,36860,"50878          ",764.20
25,IA,0,36860,"50878          ",1006.53
25,IA,0,36861,"50260          ",-378.59
25,IA,0,36861,"50260          ",-275.48
25,IA,0,36861,"50260          ",-103.11
25,IA,0,36861,"50260          ",103.11
25,IA,0,36861,"50260          ",275.48
25,IA,0,36861,"50260          ",378.59
25,IA,0,36862,"52039          ",-1189.24
25,IA,0,36862,"52039          ",-697.78
25,IA,0,36862,"52039          ",-491.46
25,IA,0,36862,"52039          ",491.46
25,IA,0,36862,"52039          ",697.78
25,IA,0,36862,"52039          ",1189.24
25,IA,0,36863,"51133          ",-1.48
25,IA,0,36863,"51133          ",1.48
25,IA,0,36864,"50391          ",-1712.21
25,IA,0,36864,"50391          ",-861.42
25,IA,0,36864,"50391          ",-850.79
25,IA,0,36864,"50391          ",850.79
25,IA,0,36864,"50391          ",861.42
25,IA,0,36864,"50391          ",1712.21
25,IA,0,36865,"50759          ",-658.65
25,IA,0,36865,"50759          ",-387.07
25,IA,0,36865,"50759          ",-271.58
25,IA,0,36865,"50759          ",271.58
25,IA,0,36865,"50759          ",387.07
25,IA,0,36865,"50759          ",658.65
25,IA,0,36867,"50092          ",-3531.30
25,IA,0,36867,"50092          ",-3318.57
25,IA,0,36867,"50092          ",-212.73
25,IA,0,36867,"50092          ",212.73
25,IA,0,36867,"50092          ",3318.57
25,IA,0,36867,"50092          ",3531.30
25,IA,0,36868,"50119          ",-4975.03
25,IA,0,36868,"50119          ",-4075.63
25,IA,0,36868,"50119          ",-899.39
25,IA,0,36868,"50119          ",899.39
25,IA,0,36868,"50119          ",4075.63
25,IA,0,36868,"50119          ",4975.03
25,IA,0,36869,"50250          ",-329.64
25,IA,0,36869,"50250          ",-223.89
25,IA,0,36869,"50250          ",-105.75
25,IA,0,36869,"50250          ",105.75
25,IA,0,36869,"50250          ",223.89
25,IA,0,36869,"50250          ",329.64
25,IA,0,36870,"50174          ",-2669.97
25,IA,0,36870,"50174          ",-2038.93
25,IA,0,36870,"50174          ",-631.05
25,IA,0,36870,"50174          ",631.05
25,IA,0,36870,"50174          ",2038.93
25,IA,0,36870,"50174          ",2669.97
25,IA,0,36871,"50340          ",-328.68
25,IA,0,36871,"50340          ",-244.76
25,IA,0,36871,"50340          ",-83.92
25,IA,0,36871,"50340          ",83.92
25,IA,0,36871,"50340          ",244.76
25,IA,0,36871,"50340          ",328.68
25,IA,0,36872,"51133          ",-186.66
25,IA,0,36872,"51133          ",-180.49
25,IA,0,36872,"51133          ",-6.16
25,IA,0,36872,"51133          ",6.16
25,IA,0,36872,"51133          ",180.49
25,IA,0,36872,"51133          ",186.66
25,IA,0,36874,"50656          ",-1696.64
25,IA,0,36874,"50656          ",-903.83
25,IA,0,36874,"50656          ",-792.81
25,IA,0,36874,"50656          ",792.81
25,IA,0,36874,"50656          ",903.83
25,IA,0,36874,"50656          ",1696.64
25,IA,0,36875,"50656          ",-1585.71
25,IA,0,36875,"50656          ",-903.83
25,IA,0,36875,"50656          ",-681.87
25,IA,0,36875,"50656          ",681.87
25,IA,0,36875,"50656          ",903.83
25,IA,0,36875,"50656          ",1585.71
25,IA,0,36876,"50656          ",-1696.64
25,IA,0,36876,"50656          ",-903.83
25,IA,0,36876,"50656          ",-792.81
25,IA,0,36876,"50656          ",792.81
25,IA,0,36876,"50656          ",903.83
25,IA,0,36876,"50656          ",1696.64
25,IA,0,36877,"50010          ",-3700.35
25,IA,0,36877,"50010          ",3700.35
25,IA,0,36878,"50010          ",-3714.59
25,IA,0,36878,"50010          ",3714.59
25,IA,0,36880,"50010          ",-3714.59
25,IA,0,36880,"50010          ",-3460.36
25,IA,0,36880,"50010          ",3460.36
25,IA,0,36880,"50010          ",3714.59
25,IA,0,36882,"50010          ",-3714.59
25,IA,0,36882,"50010          ",-2598.87
25,IA,0,36882,"50010          ",2598.87
25,IA,0,36882,"50010          ",3714.59
25,IA,0,36884,"50015          ",-1442.12
25,IA,0,36884,"50015          ",-1139.38
25,IA,0,36884,"50015          ",-284.79
25,IA,0,36884,"50015          ",284.79
25,IA,0,36884,"50015          ",1139.38
25,IA,0,36884,"50015          ",1442.12
25,IA,0,36885,"50015          ",-6195.79
25,IA,0,36885,"50015          ",-3471.78
25,IA,0,36885,"50015          ",-2724.01
25,IA,0,36885,"50015          ",2724.01
25,IA,0,36885,"50015          ",3471.78
25,IA,0,36885,"50015          ",6195.79
25,IA,0,36886,"50015          ",-6178.06
25,IA,0,36886,"50015          ",-3578.60
25,IA,0,36886,"50015          ",-2599.45
25,IA,0,36886,"50015          ",2599.45
25,IA,0,36886,"50015          ",3578.60
25,IA,0,36886,"50015          ",6178.06
25,IA,0,36887,"51842          ",-2460.93
25,IA,0,36887,"51842          ",-1464.98
25,IA,0,36887,"51842          ",-995.95
25,IA,0,36887,"51842          ",995.95
25,IA,0,36887,"51842          ",1464.98
25,IA,0,36887,"51842          ",2460.93
25,IA,0,36889,"50375          ",-4122.12
25,IA,0,36889,"50375          ",-2120.89
25,IA,0,36889,"50375          ",-2001.23
25,IA,0,36889,"50375          ",2001.23
25,IA,0,36889,"50375          ",2120.89
25,IA,0,36889,"50375          ",4122.12
25,IA,0,36890,"50528          ",-584.05
25,IA,0,36890,"50528          ",-479.60
25,IA,0,36890,"50528          ",-104.44
25,IA,0,36890,"50528          ",104.44
25,IA,0,36890,"50528          ",479.60
25,IA,0,36890,"50528          ",584.05
25,IA,0,36891,"52242          ",-6805.47
25,IA,0,36891,"52242          ",-6156.36
25,IA,0,36891,"52242          ",-649.10
25,IA,0,36891,"52242          ",649.10
25,IA,0,36891,"52242          ",6156.36
25,IA,0,36891,"52242          ",6805.47
25,IA,0,36892,"52242          ",-6916.95
25,IA,0,36892,"52242          ",-6156.59
25,IA,0,36892,"52242          ",-760.37
25,IA,0,36892,"52242          ",760.37
25,IA,0,36892,"52242          ",6156.59
25,IA,0,36892,"52242          ",6916.95
25,IA,0,36893,"50318          ",-209.60
25,IA,0,36893,"50318          ",-104.80
25,IA,0,36893,"50318          ",104.80
25,IA,0,36893,"50318          ",209.60
25,IA,0,36894,"51723          ",-1851.74
25,IA,0,36894,"51723          ",-1568.38
25,IA,0,36894,"51723          ",-283.36
25,IA,0,36894,"51723          ",283.36
25,IA,0,36894,"51723          ",1568.38
25,IA,0,36894,"51723          ",1851.74
25,IA,0,36895,"51723          ",-1568.38
25,IA,0,36895,"51723          ",-1123.78
25,IA,0,36895,"51723          ",-444.60
25,IA,0,36895,"51723          ",444.60
25,IA,0,36895,"51723          ",1123.78
25,IA,0,36895,"51723          ",1568.38
25,IA,0,36896,"51244          ",-14270.39
25,IA,0,36896,"51244          ",-13714.41
25,IA,0,36896,"51244          ",-555.98
25,IA,0,36896,"51244          ",555.98
25,IA,0,36896,"51244          ",13714.41
25,IA,0,36896,"51244          ",14270.39
25,IA,0,36898,"51576          ",-9151.84
25,IA,0,36898,"51576          ",-7783.62
25,IA,0,36898,"51576          ",-1368.22
25,IA,0,36898,"51576          ",1368.22
25,IA,0,36898,"51576          ",7783.62
25,IA,0,36898,"51576          ",9151.84
25,IA,0,36899,"52451          ",-202.47
25,IA,0,36899,"52451          ",-184.06
25,IA,0,36899,"52451          ",-18.41
25,IA,0,36899,"52451          ",18.41
25,IA,0,36899,"52451          ",184.06
25,IA,0,36899,"52451          ",202.47
25,IA,0,36901,"52451          ",-184.06
25,IA,0,36901,"52451          ",-159.54
25,IA,0,36901,"52451          ",-24.52
25,IA,0,36901,"52451          ",24.52
25,IA,0,36901,"52451          ",159.54
25,IA,0,36901,"52451          ",184.06
25,IA,0,36902,"50604          ",-692.54
25,IA,0,36902,"50604          ",-553.93
25,IA,0,36902,"50604          ",-138.61
25,IA,0,36902,"50604          ",138.61
25,IA,0,36902,"50604          ",553.93
25,IA,0,36902,"50604          ",692.54
25,IA,0,36903,"51126          ",-114.95
25,IA,0,36903,"51126          ",-103.32
25,IA,0,36903,"51126          ",-11.63
25,IA,0,36903,"51126          ",11.63
25,IA,0,36903,"51126          ",103.32
25,IA,0,36903,"51126          ",114.95
25,IA,0,36904,"50608          ",-840.08
25,IA,0,36904,"50608          ",-532.22
25,IA,0,36904,"50608          ",-307.86
25,IA,0,36904,"50608          ",307.86
25,IA,0,36904,"50608          ",532.22
25,IA,0,36904,"50608          ",840.08
25,IA,0,36905,"51775          ",-539.72
25,IA,0,36905,"51775          ",-412.84
25,IA,0,36905,"51775          ",-126.88
25,IA,0,36905,"51775          ",126.88
25,IA,0,36905,"51775          ",412.84
25,IA,0,36905,"51775          ",539.72
25,IA,0,36906,"50113          ",-541.99
25,IA,0,36906,"50113          ",-344.90
25,IA,0,36906,"50113          ",-197.09
25,IA,0,36906,"50113          ",197.09
25,IA,0,36906,"50113          ",344.90
25,IA,0,36906,"50113          ",541.99
25,IA,0,36907,"50216          ",-3084.32
25,IA,0,36907,"50216          ",-1603.85
25,IA,0,36907,"50216          ",-1480.47
25,IA,0,36907,"50216          ",1480.47
25,IA,0,36907,"50216          ",1603.85
25,IA,0,36907,"50216          ",3084.32
25,IA,0,36908,"52502          ",-669.93
25,IA,0,36908,"52502          ",-605.42
25,IA,0,36908,"52502          ",-64.49
25,IA,0,36908,"52502          ",64.49
25,IA,0,36908,"52502          ",605.42
25,IA,0,36908,"52502          ",669.93
25,IA,0,36909,"52515          ",-52.08
25,IA,0,36909,"52515          ",-34.25
25,IA,0,36909,"52515          ",-17.82
25,IA,0,36909,"52515          ",17.82
25,IA,0,36909,"52515          ",34.25
25,IA,0,36909,"52515          ",52.08
25,IA,0,36910,"50018          ",-3203.61
25,IA,0,36910,"50018          ",-1670.59
25,IA,0,36910,"50018          ",-1533.02
25,IA,0,36910,"50018          ",1533.02
25,IA,0,36910,"50018          ",1670.59
25,IA,0,36910,"50018          ",3203.61
25,IA,0,36912,"51471          ",-228.88
25,IA,0,36912,"51471          ",-218.11
25,IA,0,36912,"51471          ",-10.77
25,IA,0,36912,"51471          ",10.77
25,IA,0,36912,"51471          ",218.11
25,IA,0,36912,"51471          ",228.88
25,IA,0,36914,"50573          ",-3725.15
25,IA,0,36914,"50573          ",-3369.57
25,IA,0,36914,"50573          ",-355.59
25,IA,0,36914,"50573          ",355.59
25,IA,0,36914,"50573          ",3369.57
25,IA,0,36914,"50573          ",3725.15
25,IA,0,36915,"50388          ",-3093.19
25,IA,0,36915,"50388          ",-2648.88
25,IA,0,36915,"50388          ",-444.31
25,IA,0,36915,"50388          ",444.31
25,IA,0,36915,"50388          ",2648.88
25,IA,0,36915,"50388          ",3093.19
25,IA,0,36917,"51133          ",-371.77
25,IA,0,36917,"51133          ",-186.66
25,IA,0,36917,"51133          ",-185.12
25,IA,0,36917,"51133          ",185.12
25,IA,0,36917,"51133          ",186.66
25,IA,0,36917,"51133          ",371.77
25,IA,0,36918,"99999          ",-138929.44
25,IA,0,36918,"99999          ",138929.44
25,IA,0,36919,"52723          ",-28.20
25,IA,0,36919,"52723          ",28.20
25,IA,0,36923,"50340          ",-244.76
25,IA,0,36923,"50340          ",-234.27
25,IA,0,36923,"50340          ",-10.49
25,IA,0,36923,"50340          ",10.49
25,IA,0,36923,"50340          ",234.27
25,IA,0,36923,"50340          ",244.76
25,IA,0,36927,"50277          ",-230.52
25,IA,0,36927,"50277          ",-179.61
25,IA,0,36927,"50277          ",-50.90
25,IA,0,36927,"50277          ",50.90
25,IA,0,36927,"50277          ",179.61
25,IA,0,36927,"50277          ",230.52
25,IA,0,36928,"50214          ",-486.68
25,IA,0,36928,"50214          ",-465.37
25,IA,0,36928,"50214          ",-21.31
25,IA,0,36928,"50214          ",21.31
25,IA,0,36928,"50214          ",465.37
25,IA,0,36928,"50214          ",486.68
25,IA,0,36929,"50218          ",-319.59
25,IA,0,36929,"50218          ",-289.33
25,IA,0,36929,"50218          ",-30.26
25,IA,0,36929,"50218          ",30.26
25,IA,0,36929,"50218          ",289.33
25,IA,0,36929,"50218          ",319.59
25,IA,0,36930,"50274          ",-7299.49
25,IA,0,36930,"50274          ",-6662.22
25,IA,0,36930,"50274          ",-637.27
25,IA,0,36930,"50274          ",637.27
25,IA,0,36930,"50274          ",6662.22
25,IA,0,36930,"50274          ",7299.49
25,IA,0,36931,"50274          ",-0.38
25,IA,0,36931,"50274          ",0.38
25,IA,0,36932,"50116          ",-2942.32
25,IA,0,36932,"50116          ",-1709.61
25,IA,0,36932,"50116          ",-1232.71
25,IA,0,36932,"50116          ",1232.71
25,IA,0,36932,"50116          ",1709.61
25,IA,0,36932,"50116          ",2942.32
25,IA,0,36933,"50700          ",-7155.90
25,IA,0,36933,"50700          ",-6299.68
25,IA,0,36933,"50700          ",-856.23
25,IA,0,36933,"50700          ",856.23
25,IA,0,36933,"50700          ",6299.68
25,IA,0,36933,"50700          ",7155.90
25,IA,0,36934,"50161          ",-453.53
25,IA,0,36934,"50161          ",-403.12
